styrk08,styrk08_name,eloundou_beta,eloundou_q,felten_aioe,felten_q,felten_aioe_lm,felten_lm_q,handa_overall,handa_overall_q,handa_automation,handa_automation_q,handa_augmentation,handa_augmentation_q,anthropic2026_job_exposure,anthropic2026_q,mouchel_grounded,mouchel_grounded_q,mouchel_calibrated,mouchel_calibrated_q,microsoft_applicability,microsoft_user,microsoft_action,microsoft_q,atlas_repr_ratio,relational,relational_q,ai_exposure_z,relational_z,exposure_relational_interaction,quadrant
3313,Regnskapsførere,0.802326,5.0,1.039749,4.0,0.818112,4.0,0.11328669,4.0,0.49820789,5.0,0.50179211,2.0,0.3104,5.0,0.703602,5.0,0.731023,5.0,0.244117,0.362087,0.126148,5.0,1.05,-0.587207,2.0,1.6369470706153417,-0.6929681212970189,-1.134352136186972,exposed_transactional
3315,Takstmenn,0.517083,5.0,0.92628,4.0,0.772072,4.0,0.02006225,2.0,0.37509787,4.0,0.62490213,3.0,0.0409,3.0,0.502537,4.0,0.391127,4.0,0.239403,0.343892,0.134914,4.0,3.33,0.282711,4.0,0.907181191699742,0.29327556953782313,0.26605408066974295,exposed_relational
3321,Forsikringsagenter,0.561408,5.0,1.328035,5.0,1.315853,5.0,0.02358856,2.0,0.30046033,3.0,0.69953967,4.0,0.2036,5.0,0.503973,4.0,0.420357,4.0,0.186056,0.263397,0.108715,4.0,1.2707,0.555591,4.0,1.225574753565374,0.6026451634018559,0.7385866976235942,exposed_relational
3322,Selgere (engros),0.572343,5.0,1.083134,5.0,1.123128,5.0,0.09451684,4.0,0.12011505,1.0,0.62988495,3.0,0.376,5.0,0.520868,5.0,0.431034,4.0,0.309135,0.413004,0.205266,5.0,0.241,1.219638,5.0,1.1205345973879308,1.3554887235624737,1.5188720111209568,exposed_relational
3323,Innkjøpere,0.489376,4.0,1.032237,4.0,1.007898,5.0,0.01876129,2.0,0.2404567,3.0,0.42620996,2.0,,,0.604783,5.0,0.495718,5.0,,,,,3.33,0.695685,4.0,0.8987229603791593,0.761472574288648,0.6843528862122331,exposed_relational
3324,Handels- og skipsmeglere,0.556703,5.0,1.325969,5.0,1.257692,5.0,0.17032375,4.0,0.21093729,2.0,0.78906271,5.0,0.2291,5.0,0.569977,5.0,0.470226,5.0,0.203624,0.277381,0.129867,4.0,0.5107,0.737945,4.0,1.2134337544596518,0.8093835939188664,0.9821333731670163,exposed_relational
3331,Speditører og befraktere,0.513651,4.0,0.329547,3.0,0.258511,3.0,0.028296,3.0,0.3644528,4.0,0.6355472,3.0,0.00825,2.0,0.554879,5.0,0.461634,5.0,0.196733,0.297555,0.095911,4.0,1.05,-0.041961,3.0,0.5806743597322653,-0.07481166580013951,-0.04344121613900022,exposed_relational
3332,Konferanse- og arrangementsplanleggere mv.,0.486486,4.0,0.374021,4.0,0.513068,4.0,0.0526891,3.0,0.38902743,4.0,0.61097257,3.0,0.1023,4.0,0.445005,4.0,0.362182,4.0,0.146508,0.167665,0.125351,3.0,3.33,1.654365,5.0,0.5406764501449008,1.8483475458716552,0.9993579897359258,exposed_relational
3333,Arbeidsformidlere,0.393651,3.0,0.462324,4.0,0.576535,4.0,0.07949583,4.0,0.45378151,5.0,0.54621849,2.0,0.2017,5.0,0.481696,4.0,0.440695,4.0,0.120607,0.152595,0.088619,3.0,3.33,0.102357,3.0,0.369999439647576,0.08880457960908611,0.032857644693500415,exposed_relational
3334,Eiendomsmeglere og - forvaltere,0.47943,4.0,1.136554,5.0,1.130629,5.0,0.06552757,3.0,0.27523835,3.0,0.72476165,4.0,0.234625,5.0,0.439579,4.0,0.337053,4.0,0.205768,0.279405,0.13213,4.0,0.3723,1.140493,5.0,0.931058785370873,1.2657604308830217,1.178497369348459,exposed_relational
3339,Andre yrker innen forretningstjenester,0.54374,5.0,1.208237,5.0,1.174073,5.0,0.19862219,5.0,0.30725975,3.0,0.69274025,4.0,0.18975,5.0,0.61755,5.0,0.543798,5.0,0.2467,0.339163,0.154237,5.0,1.7855,0.811253,4.0,1.1201917841395126,0.8924943612414424,0.9997648508535061,exposed_relational
3341,Arbeidsledere for kontorpersonell,0.489583,4.0,1.038688,4.0,1.134282,5.0,0.14317466,4.0,0.53583916,5.0,0.46416084,2.0,0.1856,5.0,0.580246,5.0,0.425648,4.0,0.245483,0.283632,0.207333,5.0,1.05,1.53546,5.0,0.9026512723461911,1.7135425342973263,1.5467313488027985,exposed_relational
3342,Advokatsekretær,0.695652,5.0,1.014541,4.0,1.149438,5.0,0.01807657,2.0,0.75268817,5.0,0.24731183,1.0,0.0,1.0,0.597901,5.0,0.51042,5.0,0.206817,0.349329,0.064305,4.0,1.05,-0.239398,3.0,1.373225493335109,-0.2986499995136145,-0.41011379291661326,exposed_transactional
3343,Sjefssekretærer,0.803491,5.0,0.957445,4.0,1.004649,5.0,0.12930911,4.0,0.64709265,5.0,0.35290735,2.0,0.28835,5.0,0.502593,4.0,0.431524,4.0,0.231669,0.320788,0.14255,4.0,4.014,-0.414801,2.0,1.5957575987853083,-0.49750794026608053,-0.7939020761356252,exposed_transactional
3351,Tollere,0.402147,3.0,-0.054107,3.0,-0.088192,3.0,0.07100532,3.0,0.24180932,3.0,0.42485735,2.0,0.0815,4.0,0.339242,4.0,0.253029,4.0,0.141737,0.203207,0.080267,3.0,1.294,1.253132,5.0,0.11433130643062867,1.3934615510942896,0.15931627959746034,exposed_relational
3352,Skattefunksjonærer,0.580645,5.0,1.36682,5.0,1.253237,5.0,0.03019609,3.0,0.08097166,1.0,0.91902834,5.0,0.0275,3.0,0.609559,5.0,0.617366,5.0,0.339925,0.392472,0.287378,5.0,3.33,0.363655,4.0,1.291405040088906,0.3850434250264272,0.4972470197322229,exposed_relational
3353,Saksbehandlere innen sosiale ytelser,0.603152,5.0,0.962203,4.0,0.994237,4.0,0.1002428,4.0,0.29354513,3.0,0.70645487,4.0,0.0904,4.0,0.571943,5.0,0.484269,5.0,0.241157,0.314772,0.167542,4.0,2.19,0.692921,4.0,1.1282793766471144,0.758338971395654,0.8556182219335025,exposed_relational
3354,"Saksbehandlere for førerkort, importlisenser mv.",0.613152,5.0,0.932194,4.0,0.95401,4.0,0.13223628,4.0,0.35357389,4.0,0.64642611,3.0,0.11155,4.0,0.536814,5.0,0.446374,5.0,0.223503,0.314045,0.13296,4.0,2.19,0.247516,3.0,1.1357257537990273,0.2533742837856807,0.2877636994457809,exposed_relational
3355,Politibetjenter mv.,0.363179,3.0,0.01672,3.0,-0.022535,3.0,0.06373018,3.0,0.1660281,2.0,0.3339719,1.0,0.0187,3.0,0.380933,4.0,0.299523,4.0,0.114084,0.16786,0.060308,2.0,0.276,1.139157,5.0,0.06070590681792818,1.2642457805700549,0.07674718655024462,exposed_relational
3359,Andre yrker innen offentlig forvaltning,0.291667,3.0,0.170487,3.0,-0.008112,3.0,0.02423904,2.0,0.28,3.0,0.72,4.0,0.0,1.0,0.09486,2.0,0.059416,2.0,0.089367,0.127099,0.051634,2.0,0.449,-0.039222,3.0,-0.0250092064114011,-0.07170640591449899,0.0017933203065354179,shielded_relational
3411,Privatetterforskere mv.,0.412629,4.0,0.833561,4.0,0.851062,4.0,0.0448833,3.0,0.51111522,5.0,0.48888478,2.0,0.080783,4.0,0.507811,4.0,0.504841,5.0,0.122649,0.199334,0.045964,3.0,0.7754,-0.091007,3.0,0.6126397820596914,-0.1304161113463699,-0.0798980980323125,exposed_transactional
3412,Miljøarbeidere innen sosiale fagfelt,0.392857,3.0,0.465226,4.0,0.557396,4.0,0.01140056,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0.269959,3.0,0.175123,3.0,0.255444,0.316989,0.193899,5.0,0.993,1.615039,5.0,0.3696853212790493,1.8037628615844334,0.6668246529960586,exposed_relational
3413,Religiøse yrker,,,,,,,,,,,,,,,,,,,,,,,0.993,,,,,,
3421,Idrettsutøvere,0.0,1.0,-1.814336,1.0,-1.290383,1.0,,,,,,,0.0,1.0,0.028962,1.0,0.016444,1.0,0.221704,0.379756,0.063651,4.0,6.978,0.374455,4.0,-1.7685209523612218,0.39728760420310394,-0.7026114521465815,shielded_relational
3422,Trenere og idrettsdommere,0.324167,3.0,0.203552,3.0,0.332712,3.0,0.08336894,4.0,0.13416311,2.0,0.53250356,2.0,0.022067,3.0,0.198948,3.0,0.156602,3.0,0.153784,0.203941,0.103626,3.0,4.8123,0.447086,4.0,0.0688849826515094,0.4796308428865493,0.03303936229136878,exposed_relational
3423,Sports- og aktivitetsinstruktører,0.252751,2.0,-0.371606,2.0,0.025026,3.0,0.10776949,4.0,0.23078661,3.0,0.76921339,5.0,0.04045,3.0,0.240525,3.0,0.169721,3.0,0.175499,0.225032,0.125967,3.0,0.2862,0.662325,4.0,-0.40560601046697486,0.7236516652762465,-0.29351746492048103,shielded_relational
3431,Fotografer og filmfotografer,0.385417,3.0,-0.168097,3.0,-0.382139,2.0,0.07045754,3.0,0.47396768,5.0,0.52603232,2.0,0.195,5.0,0.227169,3.0,0.212143,3.0,0.246259,0.457645,0.034874,5.0,6.978,0.389391,4.0,0.014248509599294676,0.41422085051633023,0.005902029764809936,shielded_relational
3432,Interiørdesignere og dekoratører,0.398727,3.0,0.022778,3.0,-0.024392,3.0,0.03567384,3.0,0.45926319,5.0,0.54073681,2.0,0.0,1.0,0.402424,4.0,0.339287,4.0,0.205293,0.266364,0.144221,4.0,6.978,0.411037,4.0,0.14733837370729863,0.43876136000321403,0.06464638522847614,exposed_relational
3433,Tekniske konservatorer,0.354257,3.0,-0.327591,3.0,-0.282856,3.0,0.23232502,5.0,0.48309913,5.0,0.51690087,2.0,0.035967,3.0,0.246569,3.0,0.199992,3.0,0.215569,0.36059,0.070549,4.0,2.6467,-0.430091,2.0,-0.14397251054420868,-0.5148425235634313,0.07412317065234311,shielded_transactional
3434,Sjefskokker,0.386508,3.0,-0.262596,3.0,-0.161088,3.0,0.01273577,2.0,0.16037736,2.0,0.33962264,1.0,0.0282,3.0,0.221634,3.0,0.141101,3.0,0.13396,0.221357,0.046564,3.0,0.028,1.101812,5.0,-0.03362260813406455,1.2219069961855185,-0.041083700109017594,shielded_relational
3439,Andre yrker innen estetiske fag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,"Driftsteknikere, IKT",0.735786,5.0,0.704052,4.0,0.407898,4.0,0.5051169,5.0,0.14430268,2.0,0.85569732,5.0,0.3106,5.0,0.661727,5.0,0.622477,5.0,0.297786,0.412808,0.182764,5.0,8.775,-0.147169,3.0,1.3016874512648637,-0.1940881105056773,-0.2526420578849483,exposed_transactional
3512,"Brukerstøtte, IKT",0.611111,5.0,0.299343,3.0,0.326174,3.0,0.12294122,4.0,0.25280899,3.0,0.74719101,5.0,0.4685,5.0,0.511694,5.0,0.549275,5.0,0.33389,0.501669,0.16611,5.0,8.775,-0.369081,2.0,0.7932074812083348,-0.44567424841814895,-0.3535121480271776,exposed_transactional
3513,"Nettverks- og systemteknikere, IKT",0.634615,5.0,0.786061,4.0,0.656632,4.0,0.26632129,5.0,0.17384174,2.0,0.82615826,5.0,0.2867,5.0,0.624603,5.0,0.557109,5.0,0.302137,0.48308,0.121193,5.0,8.775,-0.825855,1.0,1.1080943832514043,-0.9635282020521628,-1.0676801887983258,exposed_transactional
3514,Internett-teknikere,0.785538,5.0,0.939497,4.0,0.631871,4.0,3.75004108,5.0,0.21559982,2.0,0.78440018,5.0,0.35095,5.0,0.691597,5.0,0.649139,5.0,0.288051,0.439409,0.136693,5.0,8.775,-0.411815,2.0,1.5440596768360897,-0.4941226514677883,-0.7629548615427449,exposed_transactional
3521,Teknikere innen radio og tv,0.393546,3.0,0.212224,3.0,0.083868,3.0,0.02294492,2.0,0.65612869,5.0,0.34387131,1.0,0.050525,3.0,0.182974,3.0,0.115182,3.0,0.159322,0.273851,0.044793,3.0,5.99,-0.143593,3.0,0.2362837058344746,-0.19003392673384437,-0.044901920442949786,exposed_transactional
3522,Teknikere innen telekom,0.40566,4.0,0.351525,3.0,0.078001,3.0,0.20613453,5.0,0.39247005,4.0,0.60752995,3.0,0.0202,3.0,0.333882,4.0,0.308864,4.0,0.202801,0.337244,0.068358,4.0,1.504,-0.588387,2.0,0.33904442953418285,-0.6943059112441002,-0.23540055159996695,exposed_transactional
4110,Kontormedarbeidere,0.595022,5.0,1.238368,5.0,1.250384,5.0,0.41386103,5.0,0.58398024,5.0,0.41601976,2.0,0.347,5.0,0.590063,5.0,0.538696,5.0,0.249135,0.374133,0.124137,5.0,1.05,0.102059,3.0,1.2565848468045688,0.08846673096143336,0.11116595357247375,exposed_relational
4131,Stenografer mv.,0.743243,5.0,0.621961,4.0,0.507238,4.0,0.38967335,5.0,0.48104396,5.0,0.51895604,2.0,0.2385,5.0,0.766875,5.0,0.716957,5.0,0.264782,0.40134,0.128225,5.0,1.05,-0.697178,2.0,1.275373376039325,-0.8176444757635299,-1.0428019954544374,exposed_transactional
4132,Dataregistrere,0.892857,5.0,0.310808,3.0,0.172331,3.0,0.01047619,1.0,1.0,5.0,0.0,1.0,0.6707,5.0,0.719945,5.0,0.755082,5.0,0.315033,0.447555,0.182511,5.0,1.05,-0.821474,1.0,1.4603331391348944,-0.9585613734435499,-1.3998189395342748,exposed_transactional
4211,"Kundebehandlere, bank og postkontor",0.428241,4.0,-0.022964,3.0,0.073773,3.0,0.00683007,1.0,0.25609756,3.0,0.24390244,1.0,0.01155,2.0,0.263652,3.0,0.183426,3.0,0.234301,0.377585,0.091017,4.0,1.05,0.068006,3.0,0.19217061035975758,0.049860153785195045,0.00958165618553231,exposed_relational
4212,"Bingoverter, bookmakere mv.",0.337821,3.0,0.383939,4.0,0.386707,4.0,0.01725491,2.0,0.21830986,2.0,0.28169014,1.0,0.01306,3.0,0.18669,3.0,0.144736,3.0,0.25425,0.401929,0.106571,5.0,0.2867,0.33528,4.0,0.1971848395953719,0.3528741116802973,0.06958142510903877,exposed_relational
4213,Pantelånere mv.,,,,,,,,,,,,,,,,,,,,,,,0.6455,,,,,,
4214,Inkassomedarbeidere mv.,0.60783,5.0,1.257279,5.0,1.337433,5.0,0.0765173,4.0,0.40633291,5.0,0.59366709,3.0,0.17275,4.0,0.546723,5.0,0.505552,5.0,0.177843,0.229723,0.125962,4.0,2.19,0.929916,5.0,1.2967259496748942,1.0270250125045899,1.3317699846798845,exposed_relational
4221,Reisebyråmedarbeidere mv.,0.518893,5.0,0.892368,4.0,0.98663,4.0,0.04906009,3.0,0.26836193,3.0,0.73163807,4.0,0.293867,5.0,0.546552,5.0,0.479076,5.0,0.245858,0.35741,0.134305,5.0,0.5107,1.246415,5.0,0.8933300343135683,1.385846351878573,1.2380181690770191,exposed_relational
4222,Kundesentermedarbeidere,0.550758,5.0,0.984719,4.0,1.054414,5.0,0.15046691,4.0,0.40233316,5.0,0.59766684,3.0,0.56745,5.0,0.559659,5.0,0.502094,5.0,0.324199,0.447425,0.200974,5.0,1.05,0.390877,4.0,1.017373253348352,0.4159055588734174,0.4231311915167132,exposed_relational
4223,Sentralbordoperatører,0.761885,5.0,1.001488,4.0,1.328054,5.0,0.13839874,4.0,0.22743123,2.0,0.27256877,1.0,0.19315,5.0,0.361904,4.0,0.307844,4.0,0.319988,0.477901,0.162075,5.0,1.05,-0.153804,3.0,1.521649500799164,-0.2016103446572746,-0.30678028030368926,exposed_transactional
4224,Hotellresepsjonister,0.483333,4.0,0.731072,4.0,0.890688,4.0,0.03214754,3.0,0.41097845,5.0,0.58902155,3.0,0.18,5.0,0.455679,4.0,0.324588,4.0,0.303802,0.412988,0.194616,5.0,0.592,1.290351,5.0,0.7238244660360343,1.4356574867217649,1.0391640137370166,exposed_relational
4225,Informasjonsskrankemedarbeidere,0.74881,5.0,1.081472,5.0,1.108557,5.0,0.22308132,5.0,0.47337252,5.0,0.52662748,2.0,0.3562,5.0,0.601753,5.0,0.590813,5.0,0.262573,0.379311,0.145836,5.0,1.05,0.135758,3.0,1.533658697966111,0.12667197115354725,0.19427157034815007,exposed_relational
4226,Resepsjonister (ekskl. hotell),0.533333,5.0,1.013186,4.0,1.032934,5.0,0.15878624,4.0,0.49142431,5.0,0.50857569,2.0,0.4338,5.0,0.492227,4.0,0.473476,5.0,0.240595,0.337052,0.144137,4.0,1.05,0.312743,4.0,0.9916840970030596,0.3273234574113376,0.3246014672908818,exposed_relational
4227,Intervjuere,0.672414,5.0,1.297031,5.0,1.44861,5.0,0.18805796,4.0,0.53731343,5.0,0.46268657,2.0,0.3851,5.0,0.45645,4.0,0.395954,4.0,0.232442,0.292032,0.172851,4.0,1.05,0.812634,4.0,1.4694613541902648,0.8940600289676451,1.3137866608941833,exposed_relational
4229,Andre opplysningsmedarbeidere,0.68,5.0,1.226286,5.0,1.416653,5.0,0.0514566,3.0,0.18158568,2.0,0.81841432,5.0,0.0597,4.0,0.626507,5.0,0.543117,5.0,0.2832,0.354618,0.211782,5.0,1.05,0.889868,4.0,1.4495048801121206,0.981621782165002,1.4228655636725274,exposed_relational
4311,Regnskapsmedarbeidere,0.788068,5.0,1.186602,5.0,0.976909,4.0,0.07158733,3.0,0.48675826,5.0,0.51324174,2.0,0.2514,5.0,0.685439,5.0,0.693471,5.0,0.233511,0.346583,0.12044,4.0,1.05,-0.727584,2.0,1.681866404192455,-0.8521163750270516,-1.4331459036202567,exposed_transactional
4312,Forsikrings- og finansmedarbeidere,0.68075,5.0,1.272953,5.0,1.260856,5.0,0.03372924,3.0,0.39434601,4.0,0.40565399,2.0,0.13058,4.0,0.55269,5.0,0.489387,5.0,0.286049,0.409425,0.162673,5.0,1.05,0.101453,3.0,1.476168965561714,0.0877796964631865,0.12957766372538326,exposed_relational
4313,Lønningsmedarbeidere,0.837838,5.0,1.257632,5.0,1.155485,5.0,0.01674137,2.0,0.29292929,3.0,0.70707071,4.0,0.0487,3.0,0.70242,5.0,0.623776,5.0,0.218319,0.30881,0.127828,4.0,1.05,-0.846225,1.0,1.8365384762094394,-0.9866220844437282,-1.8119694195588656,exposed_transactional
4321,Lagermedarbeidere og material-forvaltere,0.324974,3.0,-0.573898,2.0,-0.537878,2.0,0.01359166,2.0,0.2359522,3.0,0.7640478,5.0,0.0,1.0,0.22906,3.0,0.163361,3.0,0.127689,0.19358,0.061797,3.0,0.7303,-0.409463,2.0,-0.3441188634096446,-0.4914561413359787,0.16911932877222666,shielded_transactional
4322,Logistikkmedarbeidere,0.596154,5.0,0.69991,4.0,0.661422,4.0,0.02526612,2.0,0.53645833,5.0,0.46354167,2.0,0.0934,4.0,0.562282,5.0,0.48858,5.0,0.258357,0.337211,0.179502,5.0,1.05,-0.663597,2.0,0.9718849379683279,-0.7795730145661242,-0.7576552709033799,exposed_transactional
4323,Transportfunksjonærer,0.673913,5.0,1.234523,5.0,1.128045,5.0,0.00297853,1.0,0.0,1.0,1.0,5.0,0.2258,5.0,0.567676,5.0,0.516465,5.0,0.231692,0.310347,0.153038,4.0,1.05,0.381031,4.0,1.43961989779646,0.40474294885734713,0.5826760026678519,exposed_relational
4411,Bibliotekassistenter,0.550895,5.0,0.120928,3.0,0.227875,3.0,0.21404303,5.0,0.4225018,5.0,0.5774982,2.0,0.0759,4.0,0.304015,4.0,0.264171,4.0,0.202801,0.336275,0.069327,4.0,0.7655,-0.260867,3.0,0.5567204210300669,-0.3229898405084361,-0.1798150399962907,exposed_transactional
4412,Postbud og postsorterere,0.234429,2.0,-0.909199,2.0,-0.778269,2.0,0.00708684,1.0,0.1875,2.0,0.3125,1.0,0.00824,2.0,0.100246,2.0,0.069303,2.0,0.121981,0.200506,0.043456,3.0,1.05,-0.777178,1.0,-0.7354855300719005,-0.908342099294469,0.6680724703862154,shielded_transactional
4413,Kodere mv.,0.975,5.0,1.288375,5.0,1.436193,5.0,0.03348274,3.0,0.46666667,5.0,0.53333333,2.0,0.1781,4.0,0.887208,5.0,0.863895,5.0,0.369018,0.491238,0.246797,5.0,1.05,-1.976862,1.0,2.1747420958201125,-2.268448196645606,-4.93328978543242,exposed_transactional
4415,Arkivassistenter,0.595588,5.0,-0.116583,3.0,-0.168529,3.0,0.06121384,3.0,0.34843892,4.0,0.65156108,3.0,0.09035,4.0,0.314548,4.0,0.254721,4.0,0.206083,0.35524,0.056925,4.0,1.05,-0.598077,2.0,0.5348240348499043,-0.7052916608942852,-0.37720693182547205,exposed_transactional
4416,Personalkontormedarbeidere,0.62069,5.0,1.353098,5.0,1.480714,5.0,0.07199816,3.0,0.38860972,4.0,0.61139028,3.0,0.4046,5.0,0.684461,5.0,0.633931,5.0,0.217029,0.273938,0.160121,4.0,1.05,0.365251,4.0,1.3780320891367168,0.3868528426158694,0.533095630898424,exposed_relational
5111,"Flyverter, båtverter mv.",0.239841,2.0,-0.33024,3.0,-0.138335,3.0,0.00849051,1.0,0.0,1.0,0.66666667,4.0,0.1041,4.0,0.188382,3.0,0.120192,3.0,0.307395,0.463918,0.150872,5.0,0.091,1.005816,5.0,-0.413818745437076,1.1130743828295684,-0.4606110446806796,shielded_relational
5112,Konduktører,0.276428,3.0,-0.1143,3.0,-0.025047,3.0,0.01021942,1.0,0.0,1.0,0.5,2.0,0.1169,4.0,0.241503,3.0,0.161242,3.0,0.376178,0.555906,0.196449,5.0,0.091,0.858455,4.0,-0.2127421805987285,0.9460082265652846,-0.20125585298383464,shielded_relational
5113,Reiseledere og guider,0.335487,3.0,0.465262,4.0,0.638736,4.0,0.09521012,4.0,0.41303907,5.0,0.58696093,3.0,0.0425,3.0,0.369562,4.0,0.246354,4.0,0.271102,0.323447,0.218757,5.0,0.1292,1.025036,5.0,0.23510818397284278,1.1348644868828766,0.26681592856630515,exposed_relational
5120,Kokker,0.193279,2.0,-0.603117,2.0,-0.534856,2.0,0.02052102,2.0,0.26382429,3.0,0.13617571,1.0,0.0136,3.0,0.121911,2.0,0.083307,2.0,0.152693,0.28591,0.019477,3.0,0.028,-0.014486,3.0,-0.668682993792665,-0.04366270071873266,0.029196505433675305,shielded_relational
5131,Servitører,0.156652,2.0,-0.83756,2.0,-0.457187,2.0,0.00883287,1.0,0.27272727,3.0,0.72727273,4.0,0.0,1.0,0.050831,1.0,0.027151,1.0,0.189245,0.313632,0.064858,4.0,0.028,0.214771,3.0,-0.8797277899468285,0.21625061275417323,-0.19024167363287628,shielded_relational
5132,Bartendere,0.194444,2.0,-0.615988,2.0,-0.411,2.0,0.01571429,2.0,0.40277778,5.0,0.59722222,3.0,0.0,1.0,0.048059,1.0,0.008915,1.0,0.178349,0.311732,0.044966,4.0,0.028,0.745788,4.0,-0.6728185659399666,0.8182753621857809,-0.5505508557298439,shielded_relational
5141,Frisører,0.199314,2.0,-0.327202,3.0,-0.176985,3.0,0.06244634,3.0,0.24415993,3.0,0.42250674,2.0,0.0243,3.0,0.183405,3.0,0.131789,3.0,0.144874,0.193769,0.095979,3.0,0.1292,0.554812,4.0,-0.5072782869398295,0.6017619952927233,-0.3052607941175864,shielded_relational
5142,Kosmetologer mv.,0.200133,2.0,-0.307743,3.0,-0.18368,3.0,0.03851542,3.0,0.1272844,2.0,0.53938226,2.0,0.01215,2.0,0.173207,3.0,0.126104,3.0,0.114222,0.152159,0.076285,2.0,0.1316,0.243552,3.0,-0.49497225279989016,0.24888021653972267,-0.123188801457991,shielded_relational
5151,Renholdsledere i bedrifter,0.265306,3.0,-0.585413,2.0,-0.366885,3.0,0.0725117,3.0,0.31298905,4.0,0.68701095,4.0,0.0436,3.0,0.230644,3.0,0.151926,3.0,0.158105,0.207109,0.109101,3.0,0.045,0.619676,4.0,-0.4902517162943766,0.6752996284516087,-0.331066801861356,shielded_relational
5152,Husholdere,0.153486,2.0,-0.585413,2.0,-0.366885,3.0,0.0725117,3.0,0.31298905,4.0,0.68701095,4.0,0.0436,3.0,0.17187,3.0,0.099692,2.0,0.14279,0.199584,0.085995,3.0,0.0895,0.619676,4.0,-0.7525937725799094,0.6752996284516087,-0.5082262949982074,shielded_relational
5153,Vaktmestre,0.0,1.0,-1.436201,1.0,-1.093042,1.0,,,,,,,0.0,1.0,0.022144,1.0,0.009172,1.0,0.107553,0.172735,0.042371,2.0,0.045,-0.967948,1.0,-1.5667238766691192,-1.1246219198069343,1.7619720139869872,shielded_transactional
5161,Astrologer mv.,0.526316,5.0,,,,,,,,,,,,,0.359023,4.0,0.264903,4.0,0.252546,0.367844,0.137248,5.0,6.978,,,0.8787761493930131,,,
5163,Begravelsesbyrå- og krematoriearbeidere,0.126856,1.0,-0.488687,2.0,-0.309759,3.0,0.01273577,2.0,0.1952381,2.0,0.8047619,5.0,0.0,1.0,0.093528,2.0,0.064732,2.0,0.105577,0.164152,0.047002,2.0,0.134,0.75481,4.0,-0.7634514964202692,0.8285037866794825,-0.6325224557303104,shielded_relational
5164,Dyrepassere og - trenere mv.,0.238907,2.0,-0.537273,2.0,-0.304845,3.0,0.05320263,3.0,0.17031491,2.0,0.57968509,3.0,0.0151,3.0,0.157477,2.0,0.104228,2.0,0.153147,0.224899,0.081395,3.0,0.1097,0.181407,3.0,-0.5264960927719363,0.17842516886059517,-0.09394015425727632,shielded_relational
5165,Kjøreskolelærere,0.36,3.0,0.526352,4.0,0.824783,4.0,0.22905172,5.0,0.40248933,5.0,0.59751067,3.0,0.0662,4.0,0.295006,3.0,0.227867,4.0,0.204833,0.30788,0.101786,4.0,0.481,-0.102901,3.0,0.3252199263825588,-0.1439005805248323,-0.04679933620469343,exposed_transactional
5169,Andre personlige tjenesteytere,0.221113,2.0,0.151064,3.0,0.404419,4.0,0.1206303,4.0,0.28065327,3.0,0.46934673,2.0,0.045725,3.0,0.20174,3.0,0.122075,3.0,0.207563,0.292036,0.12309,4.0,0.1099,1.227769,5.0,-0.20090203199786708,1.3647070032740996,-0.27417241003948645,shielded_relational
5211,Torghandlere,0.26087,3.0,1.107101,5.0,1.511458,5.0,0.01930906,2.0,0.16504854,2.0,0.83495146,5.0,0.1758,4.0,0.120465,2.0,0.071092,2.0,0.256586,0.448044,0.065128,5.0,0.241,1.389963,5.0,0.40257490440540356,1.5485896326613136,0.6234233233318273,exposed_relational
5212,"Gateselgere, mat",0.19525,2.0,0.19004,3.0,0.533212,4.0,0.01304389,2.0,0.35525154,4.0,0.64474846,3.0,0.0879,4.0,0.085956,2.0,0.043204,1.0,0.187005,0.327335,0.046675,4.0,0.1345,0.56829,4.0,-0.240779391184871,0.6170422774170983,-0.14857106389181518,shielded_relational
5221,Innehavere av kiosk/liten butikk,0.480769,4.0,0.574877,4.0,0.677615,4.0,0.03861813,3.0,0.34461538,4.0,0.65538462,3.0,0.1378,4.0,0.550819,5.0,0.482939,5.0,0.109843,0.160684,0.059002,2.0,0.766,1.224363,5.0,0.6344533745574779,1.36084555195227,0.8633930526876512,exposed_relational
5222,Butikkavdelingssjefer,0.486486,4.0,0.019183,3.0,0.201138,3.0,0.03872084,3.0,0.20072993,2.0,0.79927007,5.0,0.2627,5.0,0.305053,4.0,0.207137,3.0,0.130095,0.173059,0.087131,3.0,0.241,1.096815,5.0,0.35131214706680886,1.2162417958757175,0.42728051666148975,exposed_relational
5223,Butikkmedarbeidere,0.342481,3.0,-0.015592,3.0,0.171877,3.0,0.07667136,4.0,0.29521402,3.0,0.70478598,4.0,0.1611,4.0,0.292595,3.0,0.164969,3.0,0.271192,0.427495,0.11489,5.0,0.241,1.10589,5.0,-0.005097639146581814,1.2265303075450082,-0.006252408910210465,shielded_relational
5230,Billettselgere,0.235604,2.0,-0.149091,3.0,-0.105666,3.0,0.25481802,5.0,0.20532586,2.0,0.79467414,5.0,0.0423,3.0,0.18314,3.0,0.12038,3.0,0.220461,0.345461,0.09546,4.0,0.241,-0.056907,3.0,-0.3270864962301382,-0.09175624931630717,0.030012230096089925,shielded_relational
