task_name,collaboration,count,pct
interpret imaging data and confer with other medical specialists to formulate diagnoses.,directive,49.0,89.0909090909091
interpret imaging data and confer with other medical specialists to formulate diagnoses.,not_classified,6.0,10.909090909090908
interpret instrument readings to ascertain the depth of obstruction.,not_classified,17.0,100.0
interpret laboratory results and communicate findings to patients or physicians.,not_classified,24.0,100.0
"interpret laws, rulings and regulations for individuals and businesses.",directive,69.0,41.07142857142857
"interpret laws, rulings and regulations for individuals and businesses.",learning,78.0,46.42857142857143
"interpret laws, rulings and regulations for individuals and businesses.",not_classified,21.0,12.5
interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,not_classified,16.0,100.0
interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,directive,135.0,73.77049180327869
interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,not_classified,14.0,7.650273224043716
interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,validation,34.0,18.579234972677597
interpret results of financial analysis procedures.,directive,215.0,80.22388059701493
interpret results of financial analysis procedures.,learning,15.0,5.597014925373134
interpret results of financial analysis procedures.,not_classified,11.0,4.104477611940299
interpret results of financial analysis procedures.,validation,27.0,10.074626865671641
interview applicants and request specified information for loan applications.,directive,23.0,62.16216216216216
interview applicants and request specified information for loan applications.,not_classified,14.0,37.83783783783784
interview clients to determine what kinds of properties they are seeking.,directive,218.0,47.49455337690632
interview clients to determine what kinds of properties they are seeking.,feedback loop,36.0,7.8431372549019605
interview clients to determine what kinds of properties they are seeking.,none,160.0,34.85838779956427
interview clients to determine what kinds of properties they are seeking.,not_classified,10.0,2.178649237472767
interview clients to determine what kinds of properties they are seeking.,task iteration,15.0,3.2679738562091507
interview clients to determine what kinds of properties they are seeking.,validation,20.0,4.357298474945534
"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",directive,33.0,48.529411764705884
"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",none,27.0,39.705882352941174
"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",not_classified,8.0,11.76470588235294
interview credit applicants by telephone or in person to obtain personal and financial data needed to complete credit report.,none,16.0,59.25925925925925
interview credit applicants by telephone or in person to obtain personal and financial data needed to complete credit report.,not_classified,11.0,40.74074074074074
"interview individuals, and research public databases in order to obtain information.",directive,123.0,91.7910447761194
"interview individuals, and research public databases in order to obtain information.",not_classified,11.0,8.208955223880597
"interview job applicants to obtain information on work history, training, education, or job skills.",directive,353.0,47.003994673768304
"interview job applicants to obtain information on work history, training, education, or job skills.",learning,22.0,2.929427430093209
"interview job applicants to obtain information on work history, training, education, or job skills.",none,358.0,47.66977363515313
"interview job applicants to obtain information on work history, training, education, or job skills.",not_classified,18.0,2.396804260985353
interview loan applicants to obtain personal and financial data and to assist in completing applications.,directive,119.0,58.91089108910891
interview loan applicants to obtain personal and financial data and to assist in completing applications.,none,67.0,33.16831683168317
interview loan applicants to obtain personal and financial data and to assist in completing applications.,not_classified,16.0,7.920792079207921
interview patients or their representatives to identify problems relating to care.,not_classified,19.0,100.0
"interview patients to complete documents, case histories, or forms, such as intake or insurance forms.",not_classified,18.0,100.0
"interview patients to obtain information such as complaints, symptoms, medical histories, and family histories.",not_classified,23.0,100.0
interview people and keep track of their responses.,directive,22.0,59.45945945945946
interview people and keep track of their responses.,not_classified,15.0,40.54054054054054
"interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.",directive,127.0,72.57142857142857
"interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.",none,31.0,17.71428571428571
"interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.",not_classified,17.0,9.714285714285714
"invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",directive,37.0,92.5
"invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",not_classified,3.0,7.5
investigate and direct patient inquiries or complaints to appropriate medical staff members and follow up to ensure satisfactory resolution.,directive,27.0,64.28571428571429
investigate and direct patient inquiries or complaints to appropriate medical staff members and follow up to ensure satisfactory resolution.,none,15.0,35.714285714285715
"investigate and resolve complaints regarding food quality, service, or accommodations.",directive,50.0,80.64516129032258
"investigate and resolve complaints regarding food quality, service, or accommodations.",not_classified,12.0,19.35483870967742
investigate available investment opportunities to determine compatibility with client financial plans.,directive,71.0,94.66666666666667
investigate available investment opportunities to determine compatibility with client financial plans.,not_classified,4.0,5.333333333333334
"investigate characteristics such as cost, performance, or process capability of potential microelectromechanical systems (mems) device designs, using simulation or modeling software.",not_classified,25.0,100.0
investigate claimants for the possibility of fraud or abuse.,not_classified,16.0,100.0
investigate clients' financial and credit status to determine eligibility for financing.,not_classified,18.0,100.0
investigate complaints regarding safety violations.,not_classified,15.0,100.0
"investigate complaints, disturbances and violations and resolve problems following management rules and regulations.",directive,22.0,84.61538461538461
"investigate complaints, disturbances and violations and resolve problems following management rules and regulations.",not_classified,4.0,15.384615384615385
investigate customer or public complaints to determine the nature and extent of problems.,directive,602.0,93.04482225656878
investigate customer or public complaints to determine the nature and extent of problems.,none,17.0,2.627511591962906
investigate customer or public complaints to determine the nature and extent of problems.,not_classified,6.0,0.9273570324574961
investigate customer or public complaints to determine the nature and extent of problems.,validation,22.0,3.400309119010819
investigate customer problems referred by technical support.,directive,46.0,60.526315789473685
investigate customer problems referred by technical support.,not_classified,30.0,39.473684210526315
investigate illegal or suspicious activities.,not_classified,19.0,100.0
investigate or test specific construction project materials to determine compliance to specifications or standards.,directive,210.0,80.76923076923077
investigate or test specific construction project materials to determine compliance to specifications or standards.,not_classified,19.0,7.307692307692308
investigate or test specific construction project materials to determine compliance to specifications or standards.,validation,31.0,11.923076923076923
investigate product complaints and prepare documentation and submissions to appropriate regulatory agencies as necessary.,directive,51.0,98.07692307692307
investigate product complaints and prepare documentation and submissions to appropriate regulatory agencies as necessary.,not_classified,1.0,1.9230769230769231
"investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",directive,179.0,94.70899470899471
"investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",not_classified,10.0,5.291005291005291
"investigate theoretical or conceptual issues, such as the human design considerations of lunar landers or habitats.",directive,39.0,57.35294117647059
"investigate theoretical or conceptual issues, such as the human design considerations of lunar landers or habitats.",none,16.0,23.52941176470588
"investigate theoretical or conceptual issues, such as the human design considerations of lunar landers or habitats.",not_classified,13.0,19.11764705882353
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",directive,122.0,53.50877192982456
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",learning,28.0,12.280701754385964
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",none,50.0,21.929824561403507
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",not_classified,12.0,5.263157894736842
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",validation,16.0,7.017543859649122
"investigate, evaluate, and settle claims, applying technical knowledge and human relations skills to effect fair and prompt disposal of cases and to contribute to a reduced loss ratio.",not_classified,16.0,100.0
issue shipping instructions and provide routing information to ensure that delivery times and locations are coordinated.,not_classified,16.0,100.0
keep informed of industry trends and deals.,directive,194.0,94.6341463414634
keep informed of industry trends and deals.,not_classified,11.0,5.365853658536586
keep informed of new products and developments.,directive,19.0,100.0
"keep informed on industry news and trends, products, services, competitors, relevant information about legacy, existing, and emerging technologies, and the latest product-line developments.",not_classified,18.0,100.0
"keep records and prepare reports detailing findings, investigative methods, and laboratory techniques.",directive,29.0,82.85714285714286
"keep records and prepare reports detailing findings, investigative methods, and laboratory techniques.",not_classified,6.0,17.142857142857142
"keep records documenting animal health, diet, or behavior.",directive,35.0,100.0
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",directive,1473.0,68.2260305697082
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",feedback loop,113.0,5.23390458545623
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",learning,56.0,2.5937934228809634
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",none,432.0,20.00926354793886
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",not_classified,7.0,0.3242241778601204
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",validation,78.0,3.6127836961556277
"keep records of room availability and guests' accounts, manually or using computers.",directive,15.0,93.75
"keep records of room availability and guests' accounts, manually or using computers.",not_classified,1.0,6.25
"keep track of leave time, such as vacation, personal, and sick leave, for employees.",directive,21.0,95.45454545454545
"keep track of leave time, such as vacation, personal, and sick leave, for employees.",not_classified,1.0,4.545454545454546
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,directive,403.0,57.985611510791365
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,feedback loop,37.0,5.323741007194244
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,none,231.0,33.23741007194245
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,not_classified,24.0,3.4532374100719423
key in processing instructions to program electronic equipment.,directive,396.0,52.51989389920424
key in processing instructions to program electronic equipment.,feedback loop,32.0,4.244031830238726
key in processing instructions to program electronic equipment.,none,306.0,40.58355437665783
key in processing instructions to program electronic equipment.,not_classified,20.0,2.6525198938992043
learn about characters in scripts and their relationships to each other to develop role interpretations.,directive,39.0,62.903225806451616
learn about characters in scripts and their relationships to each other to develop role interpretations.,not_classified,23.0,37.096774193548384
learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,directive,83.0,97.6470588235294
learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,not_classified,2.0,2.3529411764705883
listen and provide emotional support and encouragement to psychiatric patients.,directive,25.0,35.714285714285715
listen and provide emotional support and encouragement to psychiatric patients.,none,30.0,42.857142857142854
listen and provide emotional support and encouragement to psychiatric patients.,not_classified,15.0,21.428571428571427
"listen to and resolve customer complaints regarding services, products, or personnel.",directive,512.0,49.80544747081712
"listen to and resolve customer complaints regarding services, products, or personnel.",feedback loop,260.0,25.291828793774318
"listen to and resolve customer complaints regarding services, products, or personnel.",learning,50.0,4.863813229571985
"listen to and resolve customer complaints regarding services, products, or personnel.",none,173.0,16.828793774319067
"listen to and resolve customer complaints regarding services, products, or personnel.",not_classified,12.0,1.1673151750972763
"listen to and resolve customer complaints regarding services, products, or personnel.",validation,21.0,2.0428015564202333
listen to and resolve customers' complaints regarding products or services.,directive,372.0,52.54237288135594
listen to and resolve customers' complaints regarding products or services.,feedback loop,138.0,19.491525423728813
listen to and resolve customers' complaints regarding products or services.,learning,34.0,4.80225988700565
listen to and resolve customers' complaints regarding products or services.,none,138.0,19.491525423728813
listen to and resolve customers' complaints regarding products or services.,not_classified,5.0,0.7062146892655368
listen to and resolve customers' complaints regarding products or services.,validation,21.0,2.9661016949152543
"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",directive,29.0,65.9090909090909
"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",not_classified,15.0,34.090909090909086
locate and list addresses and households.,directive,18.0,100.0
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",directive,84.0,80.76923076923077
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",none,15.0,14.423076923076922
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",not_classified,5.0,4.807692307692308
"locate and review research articles or environmental, historical, or technical reports.",directive,209.0,72.06896551724138
"locate and review research articles or environmental, historical, or technical reports.",learning,50.0,17.24137931034483
"locate and review research articles or environmental, historical, or technical reports.",none,19.0,6.551724137931035
"locate and review research articles or environmental, historical, or technical reports.",not_classified,12.0,4.137931034482759
"locate barriers to client employment, such as inaccessible work sites, inflexible schedules, and transportation problems, and work with clients to develop strategies for overcoming these barriers.",not_classified,17.0,100.0
"locate files relating to specified design project in database library, load program into computer, and record completed job data.",directive,37.0,63.793103448275865
"locate files relating to specified design project in database library, load program into computer, and record completed job data.",none,15.0,25.862068965517242
"locate files relating to specified design project in database library, load program into computer, and record completed job data.",not_classified,6.0,10.344827586206897
"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",directive,106.0,85.48387096774194
"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",not_classified,18.0,14.516129032258066
"locate suppliers, using sources such as catalogs and the internet, and interview them to gather information about products to be ordered.",directive,28.0,90.32258064516128
"locate suppliers, using sources such as catalogs and the internet, and interview them to gather information about products to be ordered.",not_classified,3.0,9.67741935483871
locate unusual or unique information in response to specific requests.,directive,189.0,79.41176470588235
locate unusual or unique information in response to specific requests.,none,27.0,11.344537815126051
locate unusual or unique information in response to specific requests.,not_classified,22.0,9.243697478991598
"locate vendors of materials, equipment or supplies, and interview them to determine product availability and terms of sales.",directive,63.0,95.45454545454545
"locate vendors of materials, equipment or supplies, and interview them to determine product availability and terms of sales.",not_classified,3.0,4.545454545454546
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",directive,81.0,59.55882352941176
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",feedback loop,20.0,14.705882352941178
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",none,15.0,11.029411764705882
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",not_classified,20.0,14.705882352941178
"maintain and review account records, updating and recategorizing them according to status changes.",directive,20.0,76.92307692307693
"maintain and review account records, updating and recategorizing them according to status changes.",not_classified,6.0,23.076923076923077
maintain client databases.,not_classified,21.0,100.0
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",directive,27.0,84.375
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",not_classified,5.0,15.625
"maintain current knowledge of organizational policies and procedures, federal and state policies and directives, and current accounting standards.",not_classified,24.0,100.0
"maintain customer records, using automated systems.",directive,175.0,87.93969849246231
"maintain customer records, using automated systems.",not_classified,24.0,12.060301507537687
maintain familiarity with aspects of local real estate markets.,directive,19.0,95.0
maintain familiarity with aspects of local real estate markets.,not_classified,1.0,5.0
"maintain hardware and software, including computers, scanners, color copiers, and color laser printers.",directive,21.0,63.63636363636363
"maintain hardware and software, including computers, scanners, color copiers, and color laser printers.",not_classified,12.0,36.36363636363637
maintain input or data quality of risk management systems.,directive,41.0,77.35849056603774
maintain input or data quality of risk management systems.,not_classified,12.0,22.641509433962266
"maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",not_classified,18.0,100.0
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",directive,74.0,76.28865979381443
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",not_classified,23.0,23.711340206185564
"maintain library of model documents, templates, or other reusable knowledge assets.",directive,16.0,100.0
"maintain networks by performing activities such as file addition, deletion, or backup.",directive,133.0,76.0
"maintain networks by performing activities such as file addition, deletion, or backup.",not_classified,42.0,24.0
maintain or modify all financial analytic models in use.,not_classified,17.0,100.0
maintain or modify existing geographic information systems (gis) databases.,not_classified,16.0,100.0
"maintain or update business intelligence tools, databases, dashboards, systems, or methods.",directive,57.0,81.42857142857143
"maintain or update business intelligence tools, databases, dashboards, systems, or methods.",not_classified,13.0,18.571428571428573
"maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",directive,58.0,65.9090909090909
"maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",not_classified,30.0,34.090909090909086
"maintain portfolios of artistic work to demonstrate styles, interests, and abilities.",not_classified,18.0,100.0
"maintain records of business transactions and product inventories, reporting data to companies or government agencies as necessary.",not_classified,16.0,100.0
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",directive,124.0,80.51948051948052
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",not_classified,30.0,19.480519480519483
maintain records of services provided and the effects of advice given.,not_classified,16.0,100.0
"maintain records, such as pharmacy files, patient profiles, charge system files, inventories, control records for radioactive nuclei, or registries of poisons, narcotics, or controlled drugs.",not_classified,17.0,100.0
maintain sales forecasting reports.,not_classified,16.0,100.0
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",directive,26.0,50.0
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",learning,17.0,32.69230769230769
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",not_classified,9.0,17.307692307692307
"maintain updated client records with plans, notes, appropriate forms, or related information.",directive,15.0,50.0
"maintain updated client records with plans, notes, appropriate forms, or related information.",not_classified,15.0,50.0
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",directive,367.0,79.78260869565217
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",feedback loop,21.0,4.565217391304348
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",none,51.0,11.08695652173913
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",not_classified,21.0,4.565217391304348
make and confirm reservations.,directive,210.0,76.92307692307693
make and confirm reservations.,none,42.0,15.384615384615385
make and confirm reservations.,not_classified,21.0,7.6923076923076925
"make appointments, keep records, or perform other clerical duties in doctors' offices or clinics.",directive,53.0,81.53846153846153
"make appointments, keep records, or perform other clerical duties in doctors' offices or clinics.",not_classified,12.0,18.461538461538463
make bids or offers to buy or sell securities.,directive,27.0,100.0
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",directive,73.0,96.05263157894737
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",not_classified,3.0,3.9473684210526314
make manuscript acceptance or revision recommendations to the publisher.,directive,26.0,47.27272727272727
make manuscript acceptance or revision recommendations to the publisher.,not_classified,8.0,14.545454545454545
make manuscript acceptance or revision recommendations to the publisher.,validation,21.0,38.18181818181819
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,not_classified,15.0,100.0
make promotional appearances at public or private events to represent their employers.,directive,52.0,80.0
make promotional appearances at public or private events to represent their employers.,not_classified,13.0,20.0
make tentative diagnoses and decisions about management and treatment of patients.,directive,24.0,57.14285714285714
make tentative diagnoses and decisions about management and treatment of patients.,not_classified,18.0,42.857142857142854
make transportation arrangements for sold or purchased commodities.,not_classified,15.0,100.0
make travel arrangements for executives.,directive,86.0,72.88135593220339
make travel arrangements for executives.,not_classified,14.0,11.864406779661017
make travel arrangements for executives.,task iteration,18.0,15.254237288135593
make travel arrangements for sightseeing or other tours.,directive,17.0,70.83333333333334
make travel arrangements for sightseeing or other tours.,not_classified,7.0,29.166666666666668
manage and maintain temporary or permanent lodging facilities.,not_classified,17.0,100.0
"manage client portfolios, keeping client plans up-to-date.",directive,144.0,87.27272727272727
"manage client portfolios, keeping client plans up-to-date.",not_classified,21.0,12.727272727272727
manage investment funds to maximize return on client investments.,directive,60.0,98.36065573770492
manage investment funds to maximize return on client investments.,not_classified,1.0,1.639344262295082
manage or analyze data obtained from remote sensing systems to obtain meaningful results.,directive,33.0,82.5
manage or analyze data obtained from remote sensing systems to obtain meaningful results.,not_classified,7.0,17.5
"manage or operate real estate offices, handling associated business details.",not_classified,15.0,100.0
"manage project execution to ensure adherence to budget, schedule, and scope.",directive,40.0,63.49206349206349
"manage project execution to ensure adherence to budget, schedule, and scope.",not_classified,23.0,36.507936507936506
manage projects or contribute to committee or team work.,directive,24.0,72.72727272727273
manage projects or contribute to committee or team work.,not_classified,9.0,27.27272727272727
"manage sales team including setting goals, providing incentives, and evaluating employee performance.",directive,17.0,94.44444444444444
"manage sales team including setting goals, providing incentives, and evaluating employee performance.",not_classified,1.0,5.555555555555555
"manage security programs designed to protect personnel, facilities, and information.",directive,69.0,61.06194690265486
"manage security programs designed to protect personnel, facilities, and information.",none,29.0,25.663716814159294
"manage security programs designed to protect personnel, facilities, and information.",not_classified,15.0,13.274336283185843
manage the coordination and overall integration of technical activities in architecture or engineering projects.,directive,22.0,61.111111111111114
manage the coordination and overall integration of technical activities in architecture or engineering projects.,not_classified,14.0,38.88888888888889
manage timely flow of business intelligence information to users.,directive,22.0,84.61538461538461
manage timely flow of business intelligence information to users.,not_classified,4.0,15.384615384615385
manage user access to systems and equipment through account management and password administration.,directive,55.0,41.98473282442748
manage user access to systems and equipment through account management and password administration.,feedback loop,18.0,13.740458015267176
manage user access to systems and equipment through account management and password administration.,none,35.0,26.717557251908396
manage user access to systems and equipment through account management and password administration.,not_classified,23.0,17.557251908396946
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",directive,251.0,71.71428571428572
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",not_classified,20.0,5.714285714285714
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",task iteration,79.0,22.57142857142857
"manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",directive,51.0,83.60655737704919
"manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",not_classified,10.0,16.39344262295082
"map data between source systems, data warehouses, and data marts.",directive,112.0,75.16778523489933
"map data between source systems, data warehouses, and data marts.",not_classified,37.0,24.832214765100673
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",directive,115.0,59.895833333333336
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",not_classified,23.0,11.979166666666668
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",validation,54.0,28.125
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",directive,153.0,85.0
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",not_classified,27.0,15.0
market or promote the casino to bring in business.,directive,18.0,94.73684210526315
market or promote the casino to bring in business.,not_classified,1.0,5.263157894736842
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,directive,287.0,66.74418604651163
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,feedback loop,40.0,9.30232558139535
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,learning,23.0,5.348837209302325
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,none,41.0,9.534883720930234
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,task iteration,15.0,3.488372093023256
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,validation,24.0,5.5813953488372094
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,directive,40.0,93.02325581395348
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,not_classified,3.0,6.976744186046512
"measure and verify levels of rock or gravel, bases, or other excavated material.",not_classified,15.0,100.0
"measure completed workpieces to verify conformance to specifications, using micrometers, gauges, calipers, templates, or rulers.",directive,48.0,65.75342465753424
"measure completed workpieces to verify conformance to specifications, using micrometers, gauges, calipers, templates, or rulers.",not_classified,8.0,10.95890410958904
"measure completed workpieces to verify conformance to specifications, using micrometers, gauges, calipers, templates, or rulers.",validation,17.0,23.28767123287671
"measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures.",directive,107.0,70.39473684210526
"measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures.",not_classified,16.0,10.526315789473683
"measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures.",validation,29.0,19.078947368421055
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",directive,280.0,76.29427792915531
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",none,21.0,5.722070844686648
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",not_classified,19.0,5.177111716621254
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",validation,47.0,12.806539509536785
"measure or weigh materials, using rulers, calculators, and scales.",directive,18.0,94.73684210526315
"measure or weigh materials, using rulers, calculators, and scales.",not_classified,1.0,5.263157894736842
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",directive,29.0,78.37837837837837
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",not_classified,8.0,21.62162162162162
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",directive,32.0,76.19047619047619
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",not_classified,10.0,23.809523809523807
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",directive,463.0,82.38434163701068
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",learning,16.0,2.8469750889679712
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",not_classified,15.0,2.6690391459074734
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",task iteration,32.0,5.6939501779359425
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",validation,36.0,6.405693950177936
"measure tolerances of assembled and salvageable parts for conformance to standards or specifications, using gauges, micrometers, and calipers.",directive,25.0,52.083333333333336
"measure tolerances of assembled and salvageable parts for conformance to standards or specifications, using gauges, micrometers, and calipers.",not_classified,4.0,8.333333333333332
"measure tolerances of assembled and salvageable parts for conformance to standards or specifications, using gauges, micrometers, and calipers.",validation,19.0,39.58333333333333
"measure velocity, horsepower, revolutions per minute (rpm), amperage, circuitry, and voltage of units or parts to diagnose problems, using ammeters, voltmeters, wattmeters, and other testing devices.",not_classified,22.0,100.0
"meet with clients to discuss topics such as technical specifications, customized solutions, or operational problems.",directive,17.0,85.0
"meet with clients to discuss topics such as technical specifications, customized solutions, or operational problems.",not_classified,3.0,15.0
modify and customize commercial programs for internal needs.,directive,1007.0,69.40041350792558
modify and customize commercial programs for internal needs.,feedback loop,189.0,13.02549965541006
modify and customize commercial programs for internal needs.,learning,30.0,2.067539627842867
modify and customize commercial programs for internal needs.,none,54.0,3.7215713301171607
modify and customize commercial programs for internal needs.,not_classified,5.0,0.34458993797381116
modify and customize commercial programs for internal needs.,task iteration,166.0,11.44038594073053
"modify computer security files to incorporate new software, correct errors, or change individual access status.",directive,16.0,64.0
"modify computer security files to incorporate new software, correct errors, or change individual access status.",not_classified,9.0,36.0
modify existing databases and database management systems or direct programmers and analysts to make changes.,directive,773.0,54.28370786516854
modify existing databases and database management systems or direct programmers and analysts to make changes.,feedback loop,361.0,25.35112359550562
modify existing databases and database management systems or direct programmers and analysts to make changes.,learning,37.0,2.598314606741573
modify existing databases and database management systems or direct programmers and analysts to make changes.,none,64.0,4.49438202247191
modify existing databases and database management systems or direct programmers and analysts to make changes.,task iteration,163.0,11.446629213483146
modify existing databases and database management systems or direct programmers and analysts to make changes.,validation,26.0,1.8258426966292134
modify existing programs to enhance efficiency.,directive,3249.0,56.85039370078741
modify existing programs to enhance efficiency.,feedback loop,1128.0,19.73753280839895
modify existing programs to enhance efficiency.,learning,124.0,2.1697287839020123
modify existing programs to enhance efficiency.,none,325.0,5.68678915135608
modify existing programs to enhance efficiency.,task iteration,840.0,14.698162729658792
modify existing programs to enhance efficiency.,validation,49.0,0.8573928258967628
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",directive,34902.0,45.6396375191244
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",feedback loop,28333.0,37.04967766401214
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",learning,1129.0,1.476338053953683
