date,sector,age_group,ai_q,variable,value,value_diff_chatgpt12,value_ratio_chatgpt12,value_diff_agentic12,value_ratio_agentic12
2023-10-16,2,1,4,ny_jobb,0.033612419468765406,-0.010196024497175035,0.7672589214740863,-0.003006440117855093,0.9178991330753085
2023-11-16,2,1,4,ny_jobb,0.027219509651211247,-0.016588934314729194,0.6213302091344189,-0.009399349935409251,0.743319424976208
2023-12-16,2,1,4,ny_jobb,0.02311991065739796,-0.020688533308542482,0.5277500993957442,-0.01349894892922254,0.6313662117933712
2024-01-16,2,1,4,ny_jobb,0.04928460579588497,0.00547616182994453,1.1250024272535692,0.012665746209264472,1.345880411139078
2024-02-16,2,1,4,ny_jobb,0.028440145183714002,-0.015368298782226439,0.6491932287260702,-0.008178714402906496,0.7766529461803674
2024-03-16,2,1,4,ny_jobb,0.02662686232914744,-0.017181581636793,0.6078020563763669,-0.00999199725747306,0.727135214742628
2024-04-16,2,1,4,ny_jobb,0.031750389507643764,-0.012058054458296677,0.7247550160039603,-0.004868470078976735,0.8670501994345139
2024-05-16,2,1,4,ny_jobb,0.029796322867076563,-0.014012121098863878,0.6801502215016397,-0.006822536719543935,0.8136878975325409
2024-06-16,2,1,4,ny_jobb,0.03884802390775832,-0.004960420058182119,0.886770229455338,0.0022291643211378234,1.0608747608828402
2024-07-16,2,1,4,ny_jobb,0.04332434996524416,-0.0004840940006962807,0.9889497558718897,0.006705490378623662,1.1831157620504833
2024-08-16,2,1,4,ny_jobb,0.04813003767375502,0.004321593707814576,1.0986475052885802,0.011511178087134519,1.3143510807567689
2024-09-16,2,1,4,ny_jobb,0.05401195389002741,0.010203509924086966,1.2329119457431503,0.01739309430340691,1.4749764055940686
2024-10-16,2,1,4,ny_jobb,0.035257815200763556,-0.008550628765176885,0.8048177933043067,-0.0013610443858569424,0.9628321471170492
2024-11-16,2,1,4,ny_jobb,0.027821751128094336,-0.015986692837846105,0.6350773643027539,-0.008797108458526163,0.7597656355813882
2024-12-16,2,1,4,ny_jobb,0.02529526011223568,-0.018513183853704762,0.5774060391622645,-0.01132359947438482,0.6907713784040903
2025-01-16,2,1,4,ny_jobb,0.050099730301166434,0.006291286335225993,1.1436089887172722,0.013480870714545935,1.3681401023059567
2025-02-16,2,1,4,ny_jobb,0.02910763637682364,-0.0147008075891168,0.6644298163033097,-0.007511223209796858,0.7948810177436206
2025-03-16,2,1,4,ny_jobb,0.02696996914893658,-0.01683847481700386,0.6156340355275984,-0.009648890437683917,0.7365048899226411
2025-04-16,2,1,4,ny_jobb,0.03076346446756432,-0.01304497949837612,0.7022268239310635,-0.0058553951190561775,0.8400989221085526
2025-05-16,2,1,4,ny_jobb,0.03537267420759883,-0.008435769758341614,0.8074396396069183,-0.001246185379021672,0.9659687550871466
2025-06-16,2,1,4,ny_jobb,0.04263877524533913,-0.0011696687206013134,0.9733003819649314,0.006019915658718629,1.164393859521451
2025-07-16,2,1,4,ny_jobb,0.032956238211342324,-0.010852205754598117,0.75228050183578,-0.0036626213752781744,0.8999799169983875
2025-08-16,2,1,4,ny_jobb,0.04649720626882005,0.0026887623028796076,1.0613754349497104,0.00987834668219955,1.2697611775383857
2025-09-16,2,1,4,ny_jobb,0.055744276730493605,0.011935832764553164,1.2724550722192476,0.019125417143873107,1.5222832540328755
2025-10-16,2,1,4,ny_jobb,0.03004242365137853,-0.013766020314561912,0.6857678778715692,-0.006576435935241969,0.8204084996233795
2025-11-16,2,1,4,ny_jobb,0.02595604754953115,-0.017852396416409292,0.5924896024545195,-0.01066281203708935,0.7088163815733562
2025-12-16,2,1,4,ny_jobb,0.027065844336684446,-0.016742599629255995,0.6178225448438025,-0.009553015249936053,0.7391230814455386
2026-01-16,2,1,4,ny_jobb,0.042650845740997846,-0.001157598224942595,0.9735759109398502,0.006031986154377347,1.164723484632527
2026-02-16,2,1,4,ny_jobb,0.02922729719551945,-0.01458114677042099,0.6671612718827145,-0.007391562391101048,0.7981487551894785
2021-01-16,2,1,5,ny_jobb,0.05038716898521735,0.002579871620031496,1.0539639712390478,0.013307465610333087,1.3588881355331128
2021-02-16,2,1,5,ny_jobb,0.03261084741745314,-0.015196449947732713,0.6821311643774483,-0.004468855957431121,0.8794797274333624
2021-03-16,2,1,5,ny_jobb,0.03752432711755239,-0.010282970247633465,0.7849079363536305,0.00044462374266812654,1.0119910274948232
2021-04-16,2,1,5,ny_jobb,0.03277387030407474,-0.015033427061111111,0.6855411644319654,-0.00430583307080952,0.8838762805819517
2021-05-16,2,1,5,ny_jobb,0.034597558256149,-0.013209739109036854,0.7236878084085877,-0.0024821451187352628,0.9330591970048895
2021-06-16,2,1,5,ny_jobb,0.05283394756371101,0.005026650198525155,1.1051439942343542,0.015754244188826746,1.4248751407083207
2021-07-16,2,1,5,ny_jobb,0.043634895522891515,-0.004172401842294338,0.9127245823912071,0.006555192148007254,1.176786531481462
2021-08-16,2,1,5,ny_jobb,0.0565373511086183,0.008730053743432449,1.1826092296484811,0.01945764773373404,1.5247519791896063
2021-09-16,2,1,5,ny_jobb,0.06366753621780999,0.015860238852624137,1.3317535130980622,0.026587832842925728,1.7170454567588276
2021-10-16,2,1,5,ny_jobb,0.04279263878932507,-0.005014658575860781,0.8951068382394578,0.00571293541444081,1.154071766882322
2021-11-16,2,1,5,ny_jobb,0.03982698624676362,-0.007980311118422234,0.8330733683298809,0.002747282871879357,1.0740912850381703
2021-12-16,2,1,5,ny_jobb,0.03290857593295045,-0.014898721432235404,0.6883588436629566,-0.004171127441933813,0.8875091475311233
2022-01-16,2,1,5,ny_jobb,0.06243219527686814,0.01462489791168229,1.3059135052117046,0.02535249190198388,1.6837296308890177
2022-02-16,2,1,5,ny_jobb,0.04088597974671267,-0.006921317618473186,0.855224662343841,0.0038062763718284057,1.1026512087582276
2022-03-16,2,1,5,ny_jobb,0.040467176641253766,-0.0073401207239320865,0.8464644284770363,0.003387473266369505,1.0913565362732647
2022-04-16,2,1,5,ny_jobb,0.04036492840359867,-0.007442368961587183,0.8443256705197719,0.0032852250287144086,1.088599010501784
2022-05-16,2,1,5,ny_jobb,0.045390425663340644,-0.002416871701845208,0.9494455483776161,0.008310722288456383,1.2241313045153863
2022-06-16,2,1,5,ny_jobb,0.05317795859972854,0.00537066123454269,1.1123397792918055,0.01609825522484428,1.4341527509561565
2022-07-16,2,1,5,ny_jobb,0.042761554626583244,-0.0050457427386026085,0.8944566412098206,0.005681851251698983,1.1532334602101362
2022-08-16,2,1,5,ny_jobb,0.06263194255716405,0.014824645191978195,1.310091680747755,0.025552239182279786,1.6891166017144426
2022-09-16,2,1,5,ny_jobb,0.06932757589697577,0.02152027853178992,1.4501463106647268,0.03224787252209151,1.8696906821518544
2022-10-16,2,1,5,ny_jobb,0.043512268790290715,-0.004295028574895138,0.910159561163086,0.0064325654154064535,1.1734794194649225
2022-11-16,2,1,5,ny_jobb,0.0425641174088541,-0.0052431799563317505,0.8903267859657357,0.005484414033969841,1.147908789305059
2022-12-16,2,1,5,ny_jobb,0.027994311762130703,-0.01981298560305515,0.5855656626705,-0.009085391612753558,0.7549766911321222
2023-01-16,2,1,5,ny_jobb,0.053534466494423935,0.005727169129238083,1.1197969650007598,0.016454763119539674,1.4437673881362605
2023-02-16,2,1,5,ny_jobb,0.030843602271896326,-0.016963695093289526,0.6451651520120693,-0.006236101102987935,0.831819013222961
2023-03-16,2,1,5,ny_jobb,0.02989364841546444,-0.017913648949721413,0.6252946738887093,-0.007186054959419822,0.8061997722374646
2023-04-16,2,1,5,ny_jobb,0.03179399316870121,-0.01601330419648464,0.665044771843852,-0.005285710206183049,0.8574500407205712
2023-05-16,2,1,5,ny_jobb,0.03440766188382986,-0.01339963548135599,0.7197156873562602,-0.0026720414910543985,0.9279378946471214
2023-06-16,2,1,5,ny_jobb,0.04039910082989063,-0.007408196535295224,0.8450404657116215,0.0033193974550063676,1.089520604343743
2023-07-16,2,1,5,ny_jobb,0.04194124155855592,-0.0058660558066299315,0.8772978994854936,0.00486153818367166,1.1311104928354037
2023-08-16,2,1,5,ny_jobb,0.05619414858336449,0.008386851218178636,1.1754303564603108,0.019114445208480227,1.5154961736136028
2023-09-16,2,1,5,ny_jobb,0.057886949272077035,0.010079651906891182,1.2108391911363592,0.020807245897192773,1.5611492003273804
2023-10-16,2,1,5,ny_jobb,0.035173515585771566,-0.012633781779414287,0.7357352857052648,-0.0019061877891126955,0.9485921510795083
2023-11-16,2,1,5,ny_jobb,0.03596922387477524,-0.011838073490410612,0.7523793616697665,-0.0011104795001090212,0.9700515538411454
2023-12-16,2,1,5,ny_jobb,0.02560201085486742,-0.02220528651031843,0.5355251659448809,-0.01147769252001684,0.6904588905694646
2024-01-16,2,1,5,ny_jobb,0.048707176412175146,0.0008998790469892937,1.0188230478731182,0.011627473037290885,1.3135805300202776
2024-02-16,2,1,5,ny_jobb,0.028263309598825618,-0.019543987766360234,0.5911923734765956,-0.008816393776058643,0.7622312755060932
2024-03-16,2,1,5,ny_jobb,0.029394574203094655,-0.018412723162091197,0.6148553844940903,-0.007685129171789606,0.7927402737262702
2024-04-16,2,1,5,ny_jobb,0.029393660992881192,-0.01841363637230466,0.6148362825940918,-0.007686042382003069,0.7927156454220945
2024-05-16,2,1,5,ny_jobb,0.028159157639617342,-0.01964813972556851,0.589013794787809,-0.008920545735266919,0.7594224083974415
2024-06-16,2,1,5,ny_jobb,0.036715253098250376,-0.011092044266935476,0.767984285281667,-0.00036445027663388474,0.9901711652612425
2024-07-16,2,1,5,ny_jobb,0.04781739353596516,1.0096170779308467e-05,1.0002111847214912,0.0107376901610809,1.2895840361105482
2024-08-16,2,1,5,ny_jobb,0.04525512220268339,-0.0025521751625024597,0.9466153641146634,0.008175418827799132,1.220482314681533
2024-09-16,2,1,5,ny_jobb,0.058120366142107346,0.010313068776921494,1.2157216438767287,0.021040662767223085,1.5674442040298215
2024-10-16,2,1,5,ny_jobb,0.03466224722937972,-0.013145050135806136,0.7250409276350643,-0.0024174561455045443,0.934803789527022
2024-11-16,2,1,5,ny_jobb,0.03079884830245733,-0.017008449062728522,0.6442290194150488,-0.006280855072426931,0.8306120464630999
2024-12-16,2,1,5,ny_jobb,0.02613211605750511,-0.021675181307680744,0.5466135401440826,-0.010947587317379152,0.7047552617480095
2025-01-16,2,1,5,ny_jobb,0.04772116387550778,-8.613348967807105e-05,0.9981983192017712,0.01064146050062352,1.2869888249384287
2025-02-16,2,1,5,ny_jobb,0.030260722224627834,-0.01754657514055802,0.6329728700929295,-0.006818981150256427,0.8160993608466882
2025-03-16,2,1,5,ny_jobb,0.029048265168417516,-0.018759032196768336,0.6076115314891445,-0.008031438206466745,0.7834006889087792
2025-04-16,2,1,5,ny_jobb,0.030265785022092217,-0.017541512343093636,0.6330787701906846,-0.006813918352792044,0.8162358990873855
2025-05-16,2,1,5,ny_jobb,0.03074316561666485,-0.017064131748521002,0.643064287483705,-0.006336537758219411,0.8291103438947295
2025-06-16,2,1,5,ny_jobb,0.03850923148294598,-0.009298065882239873,0.8055094850642844,0.0014295281080617186,1.0385528463809126
2025-07-16,2,1,5,ny_jobb,0.03434292030197715,-0.013464377063208702,0.7183614676989939,-0.0027367830729071105,0.926191883326638
2025-08-16,2,1,5,ny_jobb,0.04246905406766359,-0.005338243297522263,0.8883383167062343,0.005389350692779328,1.1453450325179726
2025-09-16,2,1,5,ny_jobb,0.05950265861789271,0.011695361252706857,1.2446354823902601,0.022422955243008448,1.6047231558544914
2025-10-16,2,1,5,ny_jobb,0.033218329301643784,-0.014588968063542068,0.6948380505155679,-0.003861374073240477,0.8958628650773954
2025-11-16,2,1,5,ny_jobb,0.0275178459406492,-0.020289451424536652,0.5755992799686727,-0.009561857434235061,0.7421269167780955
2025-12-16,2,1,5,ny_jobb,0.03267706859532103,-0.01513022876986482,0.6835163332014051,-0.004402634779563229,0.8812656418782107
2026-01-16,2,1,5,ny_jobb,0.049125283720699055,0.0013179863555132024,1.027568727540599,0.012045580345814794,1.3248564376049945
2026-02-16,2,1,5,ny_jobb,0.029164806243184394,-0.018642491122001458,0.6100492571333417,-0.007914897131699867,0.7865436772328395
2021-01-16,2,1,all,ny_jobb,0.04543464538106991,0.0021278377705988977,1.0491340250645587,0.007579077005811417,1.200210360882203
2021-02-16,2,1,all,ny_jobb,0.030984385459772897,-0.012322422150698113,0.7154622372183648,-0.006871182915485594,0.818489506025316
2021-03-16,2,1,all,ny_jobb,0.03323216685924205,-0.010074640751228957,0.7673658875563701,-0.004623401516016437,0.8778673332761744
2021-04-16,2,1,all,ny_jobb,0.03059220483573125,-0.01271460277473976,0.7064063717394505,-0.007263363539527241,0.8081295869731439
2021-05-16,2,1,all,ny_jobb,0.036233171627879306,-0.007073635982591704,0.8366622622887263,-0.0016223967473791845,0.9571424544126104
2021-06-16,2,1,all,ny_jobb,0.05387904449086885,0.010572236880397844,1.2441241334501325,0.016023476115610363,1.4232792374630658
2021-07-16,2,1,all,ny_jobb,0.05077965830153595,0.0074728506910649375,1.1725560276407467,0.012924089926277457,1.3414052537307652
2021-08-16,2,1,all,ny_jobb,0.04611289917095501,0.002806091560484003,1.0647956225664053,0.008257330795696523,1.2181272438929571
2021-09-16,2,1,all,ny_jobb,0.05477182848222538,0.01146502087175437,1.2647394602455593,0.01691626010696689,1.446863191678373
2021-10-16,2,1,all,ny_jobb,0.04197404956331898,-0.0013327580471520287,0.9692252068279956,0.004118481188060491,1.10879459389526
2021-11-16,2,1,all,ny_jobb,0.040829957363151335,-0.0024768502473196743,0.942806907643758,0.0029743889878928453,1.078572033535675
2021-12-16,2,1,all,ny_jobb,0.03618801304633313,-0.00711879456413788,0.8356195028696447,-0.0016675553289253603,0.9559495366072687
2022-01-16,2,1,all,ny_jobb,0.04817862853036544,0.00487182091989443,1.1124954987149986,0.01032306015510695,1.2726959493191459
2022-02-16,2,1,all,ny_jobb,0.03831676858055967,-0.004990039029911339,0.8847747200672254,0.0004612002053011807,1.0121831536309096
2022-03-16,2,1,all,ny_jobb,0.03808605170456822,-0.005220755905902791,0.8794472233358415,0.00023048332930972887,1.0060884921083464
2022-04-16,2,1,all,ny_jobb,0.03629340434597467,-0.007013403264496343,0.8380530994669624,-0.0015621640292838232,0.9587335735182141
2022-05-16,2,1,all,ny_jobb,0.04401443009161703,0.0007076224811460169,1.016339751650845,0.006158861716358537,1.1626936797066776
2022-06-16,2,1,all,ny_jobb,0.050495363836564694,0.007188556226093684,1.1659913677025593,0.012639795461306204,1.3338952762776977
2022-07-16,2,1,all,ny_jobb,0.044710457403281445,0.0014036497928104352,1.0324117585723647,0.006854889028022955,1.1810800714988907
2022-08-16,2,1,all,ny_jobb,0.047002190525519454,0.003695382915048444,1.085330300683603,0.009146622150260963,1.2416189359407157
2022-09-16,2,1,all,ny_jobb,0.055527437003301566,0.012220629392830556,1.28218726032061,0.017671868628043076,1.4668234921970686
2022-10-16,2,1,all,ny_jobb,0.04003898889441542,-0.0032678187160555885,0.9245426089715864,0.002183420519156931,1.057677657815434
2022-11-16,2,1,all,ny_jobb,0.04125587232632604,-0.0020509352841449682,0.952641734699256,0.0034003039510675515,1.0898230854008233
2022-12-16,2,1,all,ny_jobb,0.03185926609306416,-0.011447541517406852,0.7356641565369277,-0.005996302282194332,0.841600521678777
2023-01-16,2,1,all,ny_jobb,0.05045382314025112,0.007147015529780108,1.1650321490806923,0.012598254764992628,1.332797929226881
2023-02-16,2,1,all,ny_jobb,0.03359377462961014,-0.009713032980860868,0.7757157935023503,-0.0042617937456483485,0.887419633925408
2023-03-16,2,1,all,ny_jobb,0.03527966873953822,-0.008027138870932787,0.814644871930206,-0.0025758996357202676,0.9319545380963342
2023-04-16,2,1,all,ny_jobb,0.03231969857566651,-0.010987109034804501,0.7462960296305017,-0.005535869799591982,0.8537633949987106
2023-05-16,2,1,all,ny_jobb,0.03702079711660704,-0.006286010493863972,0.8548493680161245,-0.0008347712586514525,0.9779485213277886
2023-06-16,2,1,all,ny_jobb,0.04276576334635097,-0.0005410442641200428,0.9875067155956971,0.004910194971092477,1.129708657981785
2023-07-16,2,1,all,ny_jobb,0.044409625388974146,0.001102817778503136,1.0254652291256974,0.006554057013715656,1.1731332349509573
2023-08-16,2,1,all,ny_jobb,0.04365968326544947,0.00035287565497846285,1.0081482721643316,0.0058041148901909825,1.1533226190835486
2023-09-16,2,1,all,ny_jobb,0.04795482022100999,0.0046480126105389805,1.107327528095494,0.0100992518457515,1.266783785826133
2023-10-16,2,1,all,ny_jobb,0.03877639255374585,-0.004530415056725162,0.895387923823095,0.0009208241784873575,1.0243246692100703
2023-11-16,2,1,all,ny_jobb,0.03497929384643329,-0.008327513764037717,0.8077088978956686,-0.002876274528825197,0.924019776950303
2023-12-16,2,1,all,ny_jobb,0.030657380617295147,-0.012649426993175863,0.707911349482214,-0.007198187757963343,0.8098512829973011
2024-01-16,2,1,all,ny_jobb,0.04282772889523193,-0.00047907871523907714,0.9889375656698546,0.0049721605199734425,1.1313455518798425
2024-02-16,2,1,all,ny_jobb,0.031096293326363326,-0.012210514284107684,0.7180463082401081,-0.006759275048895164,0.8214456858264247
2024-03-16,2,1,all,ny_jobb,0.030208999921672745,-0.013097807688798264,0.6975577648990366,-0.007646568453585745,0.7980067720081212
2024-04-16,2,1,all,ny_jobb,0.031521987274699285,-0.011784820335771724,0.727876031829178,-0.006333581100559205,0.8326908993209389
2024-05-16,2,1,all,ny_jobb,0.03465757490009566,-0.008649232710375349,0.8002800670930988,-0.003197993475162829,0.915521187174858
2024-06-16,2,1,all,ny_jobb,0.041604721676664576,-0.001702085933806434,0.9606970352302096,0.0037491533014060857,1.099038357164291
2024-07-16,2,1,all,ny_jobb,0.04675048092216635,0.0034436733116953375,1.0795180596702008,0.008894912546907857,1.234969726480751
2024-08-16,2,1,all,ny_jobb,0.04045581602138878,-0.0028509915890822315,0.9341675882755925,0.002600247646130288,1.0686886436456136
2024-09-16,2,1,all,ny_jobb,0.04854447942838213,0.00523767181791112,1.120943382966994,0.01068891105312364,1.282360337247232
2024-10-16,2,1,all,ny_jobb,0.03705333477407094,-0.00625347283640007,0.8556006969470531,-0.0008022336011875505,0.9788080423668432
2024-11-16,2,1,all,ny_jobb,0.033761786364137,-0.00954502124633401,0.7795953621844398,-0.00409378201112149,0.8918578643294895
2024-12-16,2,1,all,ny_jobb,0.030956262132311868,-0.012350545478159142,0.7148128398369188,-0.006899306242946622,0.8177465947795451
2025-01-16,2,1,all,ny_jobb,0.04523056555380747,0.0019237579433364627,1.0444216059664329,0.007374997178548982,1.1948193487795868
2025-02-16,2,1,all,ny_jobb,0.03162975584360674,-0.011677051766864267,0.7303645220886493,-0.006225812531651748,0.8355377346356053
2025-03-16,2,1,all,ny_jobb,0.029425394921358972,-0.013881412689112037,0.6794634965022059,-0.008430173453899518,0.7773069110908059
2025-04-16,2,1,all,ny_jobb,0.03419664796511144,-0.009110159645359571,0.7896367765709691,-0.0036589204101470513,0.9033452523053799
2025-05-16,2,1,all,ny_jobb,0.03363422811379666,-0.009672579496674348,0.7766499072460921,-0.004221340261461828,0.8884882609708536
2025-06-16,2,1,all,ny_jobb,0.04142705680222405,-0.0018797508082469619,0.956594565335902,0.003571488426965558,1.094345127553277
2025-07-16,2,1,all,ny_jobb,0.03952584445980737,-0.0037809631506636396,0.9126935611446582,0.00167027608454888,1.0441223353983646
2025-08-16,2,1,all,ny_jobb,0.03837639164711748,-0.004930415963353529,0.8861514797465371,0.0005208232718589903,1.01375816806384
2025-09-16,2,1,all,ny_jobb,0.0490984434459893,0.00579163583551829,1.133734998146526,0.01124287507073081,1.296993957646635
2025-10-16,2,1,all,ny_jobb,0.034533506938085594,-0.008773300672385416,0.797415206604512,-0.0033220614371728963,0.9122437839463502
2025-11-16,2,1,all,ny_jobb,0.03364316262814207,-0.00966364498232894,0.7768562146337381,-0.00421240574711642,0.8887242768260865
2025-12-16,2,1,all,ny_jobb,0.032540417778040356,-0.010766389832430653,0.7513926695019773,-0.005315150597218134,0.8595939560455261
2026-01-16,2,1,all,ny_jobb,0.039234497291247096,-0.004072310319223914,0.9059660468198704,0.001378928915988606,1.0364260523661781
2026-02-16,2,1,all,ny_jobb,0.027744480373869812,-0.015562327236601198,0.6406494014387144,-0.010111088001388678,0.7329035480022789
2021-01-16,2,1,1,overtid_timer,3.564532652244369,-1.2642223364927134,0.7381887589158134,-1.3896251711103855,0.719503249460594
2021-02-16,2,1,1,overtid_timer,4.523310746938196,-0.3054442417988863,0.9367447214631255,-0.4308470764165584,0.9130332355611541
2021-03-16,2,1,1,overtid_timer,4.609697180647954,-0.21905780808912834,0.95463472290475,-0.34446064270680044,0.9304703937603777
2021-04-16,2,1,1,overtid_timer,4.832607516046452,0.003852527309369691,1.0007978303555172,-0.12155030730830241,0.975464990894054
2021-05-16,2,1,1,overtid_timer,5.3016130181282435,0.47285802939116106,1.0979254550073647,0.34745519477348896,1.0701340585347372
2021-06-16,2,1,1,overtid_timer,5.686881452362681,0.8581264636255987,1.1777117425976575,0.7327236290079266,1.1479007442099929
2021-07-16,2,1,1,overtid_timer,4.642229743162297,-0.186525245574785,0.9613719797318668,-0.3119280801924571,0.9370371128021044
2021-08-16,2,1,1,overtid_timer,3.984224143351266,-0.8445308453858162,0.8251038109500984,-0.9699336800034883,0.8042182517014186
2021-09-16,2,1,1,overtid_timer,4.974632015532534,0.14587702679545167,1.030210070118634,0.02047419217777957,1.004132729094996
2021-10-16,2,1,1,overtid_timer,5.427160574075993,0.5984055853389103,1.1239254397323268,0.4730027507212382,1.0954759148954483
2021-11-16,2,1,1,overtid_timer,5.678044305993069,0.8492893172559866,1.1758816339277778,0.7238864826383145,1.1461169604298411
2021-12-16,2,1,1,overtid_timer,5.327617661104534,0.4988626723674514,1.1033108272279362,0.3734598377497793,1.075383112744052
2022-01-16,2,1,1,overtid_timer,3.716281935329359,-1.1124730534077236,0.7696149305561099,-1.2378758880253957,0.7501339415975334
2022-02-16,2,1,1,overtid_timer,4.357769510539062,-0.4709854781980205,0.9024623367106885,-0.5963883128156926,0.8796186286185282
2022-03-16,2,1,1,overtid_timer,4.530739539223382,-0.2980154495137004,0.9382831702563472,-0.4234182841313725,0.9145327421473524
2022-04-16,2,1,1,overtid_timer,4.857540758569261,0.02878576983217851,1.0059613233430398,-0.09661706478549359,0.9804977822204162
2022-05-16,2,1,1,overtid_timer,5.017249680802451,0.18849469206536895,1.0390358782967921,0.06309185744769685,1.0127351327303848
2022-06-16,2,1,1,overtid_timer,5.420451944352607,0.5916969556155243,1.12253613136215,0.46629412099785217,1.0941217735938207
2022-07-16,2,1,1,overtid_timer,4.675395351240376,-0.1533596374967061,0.9682403356860283,-0.2787624721143782,0.9437316125053095
2022-08-16,2,1,1,overtid_timer,3.96772147838444,-0.8610335103526423,0.8216862291913805,-0.9864363449703144,0.8008871779740073
2022-09-16,2,1,1,overtid_timer,5.026199702001656,0.19744471326457358,1.0408893625220388,0.07204187864690148,1.014541700368786
2022-10-16,2,1,1,overtid_timer,5.370047997304795,0.5412930085677123,1.1120978409197113,0.41589017395004024,1.0839477038840915
2022-11-16,2,1,1,overtid_timer,5.72493999819471,0.8961850094576276,1.1855933903351796,0.7707821748399555,1.1555828866021094
2022-12-16,2,1,1,overtid_timer,5.242317098286539,0.4135621095494564,1.0856457017417693,0.2881592749317843,1.0581651382952217
2023-01-16,2,1,1,overtid_timer,3.952692292982409,-0.8760626957546735,0.8185737943221261,-1.0014655303723456,0.7978535270613979
2023-02-16,2,1,1,overtid_timer,4.3947916001603415,-0.4339633885767409,0.9101293419134028,-0.559366223194413,0.8870915616459645
2023-03-16,2,1,1,overtid_timer,4.446905032619276,-0.38184995611780614,0.9209216543377208,-0.5072527907354782,0.8976106921050837
2023-04-16,2,1,1,overtid_timer,4.768566264269762,-0.06018872446732004,0.9875353533969505,-0.18559155908499214,0.9625382222968187
2023-05-16,2,1,1,overtid_timer,5.1023770573075184,0.27362206857043603,1.0566651381585213,0.14821923395276393,1.02991814940857
2023-06-16,2,1,1,overtid_timer,5.660545200516288,0.8317902117792055,1.1722576965945322,0.7063873771615334,1.1425847545331522
2023-07-16,2,1,1,overtid_timer,4.558043283766791,-0.2707117049702914,0.9439375769527097,-0.3961145395879635,0.9200440208584775
2023-08-16,2,1,1,overtid_timer,3.8648028062162973,-0.9639521825207851,0.8003725215362608,-1.0893550171384572,0.7801129766187404
2023-09-16,2,1,1,overtid_timer,4.895321233702279,0.06656624496519647,1.01378538466343,-0.058836589652475624,0.9881237958598917
2023-10-16,2,1,1,overtid_timer,5.512049520172772,0.6832945314356893,1.1415053223925116,0.5578916968180172,1.1126108042396268
2023-11-16,2,1,1,overtid_timer,5.962851703561343,1.1340967148242607,1.2348631722813654,1.0086938802065886,1.203605520084853
2023-12-16,2,1,1,overtid_timer,5.267788816826861,0.4390338280897783,1.0909207091918747,0.3136309934721062,1.063306621358245
2024-01-16,2,1,1,overtid_timer,4.159160247995839,-0.6695947407412435,0.8613318045121254,-0.7949975753589156,0.8395292189499576
2024-02-16,2,1,1,overtid_timer,4.861592920535424,0.03283793179834138,1.0068004965824389,-0.09256490281933072,0.9813157137661291
2024-03-16,2,1,1,overtid_timer,4.74233759521205,-0.08641739352503208,0.9821035870060506,-0.21182022814270418,0.957243948276305
2024-04-16,2,1,1,overtid_timer,5.026294422042269,0.1975394333051863,1.040908978352793,0.07213659868751421,1.0145608196709943
2024-05-16,2,1,1,overtid_timer,5.269421539536186,0.44066655079910344,1.091258834177121,0.31526371618143134,1.0636361875060225
2024-06-16,2,1,1,overtid_timer,5.633430436385088,0.8046754476480054,1.1666424263655715,0.6792726130303333,1.137111621641952
2024-07-16,2,1,1,overtid_timer,4.671823192826821,-0.1569317959102614,0.9675005676874682,-0.2823346305279335,0.9430105699909358
2024-08-16,2,1,1,overtid_timer,3.9336016665907727,-0.8951533221463097,0.8146202645952784,-1.0205561567639818,0.794000071626119
2024-09-16,2,1,1,overtid_timer,5.05324759413999,0.22449260540290794,1.0464907840481719,0.09908977078523584,1.020001335104447
2024-10-16,2,1,1,overtid_timer,5.685273974302196,0.8565189855651134,1.1773788455953795,0.7311161509474413,1.1475762737111106
2024-11-16,2,1,1,overtid_timer,5.818725571119934,0.9899705823828517,1.205015699635191,0.8645677477651796,1.174513565895995
2024-12-16,2,1,1,overtid_timer,5.188583374958404,0.35982838622132185,1.0745178388757786,0.23442555160364975,1.0473189510633931
2025-01-16,2,1,1,overtid_timer,4.179244945013013,-0.6495100437240691,0.8654911990276933,-0.7749128783417412,0.8435833281917932
2025-02-16,2,1,1,overtid_timer,4.711705453326081,-0.11704953541100149,0.9757598934541065,-0.2424523700286736,0.9510608303825705
2025-03-16,2,1,1,overtid_timer,4.395533205661005,-0.4332217830760774,0.9102829230129602,-0.5586246176937495,0.8872412552017829
2025-04-16,2,1,1,overtid_timer,4.909302926397559,0.08054793766047652,1.016680891419911,-0.04485489695719558,0.9909460096838777
2025-05-16,2,1,1,overtid_timer,5.446484744407242,0.61772975567016,1.127927334708635,0.4923269210524879,1.0993765113278333
2025-06-16,2,1,1,overtid_timer,5.623184285642417,0.7944292969053341,1.164520523148993,0.669026462287662,1.1350434294066605
2025-07-16,2,1,1,overtid_timer,4.998326766974045,0.16957177823696234,1.0351170806206742,0.044168943619290246,1.0089155301857906
2025-08-16,2,1,1,overtid_timer,4.020120738114062,-0.8086342506230206,0.8325377343623492,-0.9340370852406927,0.8114640028548382
2025-09-16,2,1,1,overtid_timer,4.9493321568251725,0.12057716808809005,1.0249706535886232,-0.004825666529582051,0.9990259360517678
2025-10-16,2,1,1,overtid_timer,5.321722322517824,0.49296733378074187,1.1020899455305917,0.36756449916306977,1.074193134790803
