timing,age_group,variant,term,k,coef,se,sd_int
chatgpt,1,rect1,exp,-15,-0.0216306050297705,0.00996967588974275,0.0926336789578055
chatgpt,1,rect1,exp,-14,-0.0175967237782465,0.0071398065720287,0.0926336789578055
chatgpt,1,rect1,exp,-13,-0.0166344392109772,0.00703545992984696,0.0926336789578055
chatgpt,1,rect1,exp,-12,-0.0128392318295263,0.00697154030159481,0.0926336789578055
chatgpt,1,rect1,exp,-11,-0.00829962102841467,0.00761631965802502,0.0926336789578055
chatgpt,1,rect1,exp,-10,0.0134469146077369,0.0119881875703703,0.0926336789578055
chatgpt,1,rect1,exp,-9,0.00401072370398683,0.00928016249281588,0.0926336789578055
chatgpt,1,rect1,exp,-8,0.00340481373425795,0.00711444023221471,0.0926336789578055
chatgpt,1,rect1,exp,-7,0.00136767613372842,0.00627888403054009,0.0926336789578055
chatgpt,1,rect1,exp,-6,-0.00475879530398658,0.00517620009452485,0.0926336789578055
chatgpt,1,rect1,exp,-5,-0.0175830454984099,0.00646334196802616,0.0926336789578055
chatgpt,1,rect1,exp,-4,-0.00786826940835955,0.00750446046095942,0.0926336789578055
chatgpt,1,rect1,exp,-3,-0.00952398766421521,0.00632699900095468,0.0926336789578055
chatgpt,1,rect1,exp,-2,-0.000461125124989974,0.00323219135463858,0.0926336789578055
chatgpt,1,rect1,exp,-1,0,0,0.0926336789578055
chatgpt,1,rect1,exp,0,0.00795562352153887,0.00274198755526982,0.0926336789578055
chatgpt,1,rect1,exp,1,0.00707736906748274,0.00438793301954888,0.0926336789578055
chatgpt,1,rect1,exp,2,0.0272804060955162,0.0078320600853114,0.0926336789578055
chatgpt,1,rect1,exp,3,0.0209513483616087,0.0055717358139813,0.0926336789578055
chatgpt,1,rect1,exp,4,0.0214195674217347,0.00527775625210698,0.0926336789578055
chatgpt,1,rect1,exp,5,0.0177476800413665,0.00570182558948006,0.0926336789578055
chatgpt,1,rect1,exp,6,0.0105897836865581,0.00554948041479959,0.0926336789578055
chatgpt,1,rect1,exp,7,0.000179321375663848,0.0071720668321886,0.0926336789578055
chatgpt,1,rect1,exp,8,0.00509676446462505,0.00838557983267269,0.0926336789578055
chatgpt,1,rect1,exp,9,-0.00377725561084462,0.00812578541114888,0.0926336789578055
chatgpt,1,rect1,exp,10,0.00396360500040531,0.00670805815013833,0.0926336789578055
chatgpt,1,rect1,exp,11,0.00733490552943049,0.00632963668956968,0.0926336789578055
chatgpt,1,rect1,exp,12,0.0095053711012398,0.00643503968760306,0.0926336789578055
chatgpt,1,rect1,exp,13,0.00928251243954523,0.00764684363613359,0.0926336789578055
chatgpt,1,rect1,exp,14,0.0262233034088408,0.0101302790610142,0.0926336789578055
chatgpt,1,rect1,exp,15,0.0193437826548014,0.00880442469318892,0.0926336789578055
chatgpt,1,rect1,exp,16,0.0185238352787709,0.00920651355913179,0.0926336789578055
chatgpt,1,rect1,exp,17,0.0140639978088742,0.00950154363164956,0.0926336789578055
chatgpt,1,rect1,exp,18,0.00604499205016697,0.00897861837710708,0.0926336789578055
chatgpt,1,rect1,exp,19,-0.00216570264660454,0.0107235298811801,0.0926336789578055
chatgpt,1,rect1,exp,20,-0.003715761872474,0.0116895323976235,0.0926336789578055
chatgpt,1,rect1,exp,21,-0.0102053013002246,0.0110544507060646,0.0926336789578055
chatgpt,1,rect1,exp,22,-0.00646817702792715,0.0104343629518726,0.0926336789578055
chatgpt,1,rect1,exp,23,-0.00179910881668211,0.0099611778261814,0.0926336789578055
chatgpt,1,rect1,exp,24,0.00191138732557087,0.0104000585825097,0.0926336789578055
chatgpt,1,rect1,exp,25,0.00518631534890572,0.010940136486525,0.0926336789578055
chatgpt,1,rect1,exp,26,0.0183504024681363,0.0131880777494883,0.0926336789578055
chatgpt,1,rect1,exp,27,0.0133891785300519,0.012080194252257,0.0926336789578055
chatgpt,1,rect1,exp,28,0.00920276486415602,0.0124690067061868,0.0926336789578055
chatgpt,1,rect1,exp,29,0.00550954830916428,0.0130205866001044,0.0926336789578055
chatgpt,1,rect1,int,-22,-0.390907813034173,0.820230926403387,0.0926336789578055
chatgpt,1,rect1,int,-21,-3.98408773023992,1.14520786054658,0.0926336789578055
chatgpt,1,rect1,int,-20,-4.72770621901624,1.17403264861521,0.0926336789578055
chatgpt,1,rect1,int,-19,-4.69392719414311,1.22660896053489,0.0926336789578055
chatgpt,1,rect1,int,-18,-4.59336438283661,1.18377464242243,0.0926336789578055
chatgpt,1,rect1,int,-17,-3.81165477306169,0.830436896161364,0.0926336789578055
chatgpt,1,rect1,int,-16,-4.00614860758266,0.623563774959155,0.0926336789578055
chatgpt,1,rect1,int,-15,-3.83433513606826,0.611111393619025,0.0926336789578055
chatgpt,1,rect1,int,-14,-0.247252268574237,0.36661971873399,0.0926336789578055
chatgpt,1,rect1,int,-13,-0.377927589171321,0.398850600322598,0.0926336789578055
chatgpt,1,rect1,int,-12,-1.69017562376225,0.393953567204934,0.0926336789578055
chatgpt,1,rect1,int,-11,-1.74898443171274,0.407178632255813,0.0926336789578055
chatgpt,1,rect1,int,-10,-1.8953493751903,0.5003207295398,0.0926336789578055
chatgpt,1,rect1,int,-9,-1.9664701103411,0.501629623491394,0.0926336789578055
chatgpt,1,rect1,int,-8,-0.353412070242703,0.323005762647519,0.0926336789578055
chatgpt,1,rect1,int,-7,-0.151893166205726,0.20077022202169,0.0926336789578055
chatgpt,1,rect1,int,-6,-1.63216070693886,0.353568758263095,0.0926336789578055
chatgpt,1,rect1,int,-5,-0.199700942973904,0.215718552172629,0.0926336789578055
chatgpt,1,rect1,int,-4,-2.04985201400263,0.416911319353844,0.0926336789578055
chatgpt,1,rect1,int,-3,-2.23687569099265,0.518716083614872,0.0926336789578055
chatgpt,1,rect1,int,-2,-0.0747980789044797,0.0264933573575661,0.0926336789578055
chatgpt,1,rect1,int,-1,0,0,0.0926336789578055
chatgpt,1,rect1,int,0,-1.09326339007135,0.484377628278416,0.0926336789578055
chatgpt,1,rect1,int,1,-0.977290359239833,0.510169184885326,0.0926336789578055
chatgpt,1,rect1,int,2,-1.2231951851135,0.445251838569465,0.0926336789578055
chatgpt,1,rect1,int,3,-1.2487675908412,0.435776408075688,0.0926336789578055
chatgpt,1,rect1,int,4,-1.36031217544077,0.407306845830566,0.0926336789578055
chatgpt,1,rect1,int,5,-0.111134432295118,0.0601897914852237,0.0926336789578055
chatgpt,1,rect1,int,6,-1.21339503431013,0.45401499262338,0.0926336789578055
chatgpt,1,rect1,int,7,-0.0870927647205664,0.0566949036605254,0.0926336789578055
chatgpt,1,rect1,int,8,-0.139446166081724,0.116961405280867,0.0926336789578055
chatgpt,1,rect1,int,9,-1.39261794619015,0.4382189714122,0.0926336789578055
chatgpt,1,rect1,int,10,0.0752747699659663,0.127323824078977,0.0926336789578055
chatgpt,1,rect1,int,11,-0.1528042596847,0.081012083318344,0.0926336789578055
chatgpt,1,rect1,int,12,0.161857642670664,0.0810801808729094,0.0926336789578055
chatgpt,1,rect1,int,13,0.125257342234177,0.100091886054923,0.0926336789578055
chatgpt,1,rect1,int,14,0.104203290580197,0.0963030422115641,0.0926336789578055
chatgpt,1,rect1,int,15,-0.113473438278186,0.140488966320949,0.0926336789578055
chatgpt,1,rect1,int,16,-0.926514344842157,0.51838339674958,0.0926336789578055
chatgpt,1,rect1,int,17,0.185768798416039,0.0567149106197435,0.0926336789578055
chatgpt,1,rect1,int,18,0.0346458503531391,0.0703628616275211,0.0926336789578055
chatgpt,1,rect1,int,19,-0.00816305663190681,0.151612349119647,0.0926336789578055
chatgpt,1,rect1,int,20,0.0825013783137803,0.0979287163106337,0.0926336789578055
chatgpt,1,rect1,int,21,-0.152882032802326,0.0800367066357906,0.0926336789578055
chatgpt,1,rect1,int,22,-1.95333841247304,4.98613026720473,0.0926336789578055
chatgpt,1,rect1,int,23,-0.100382254341492,0.139681326818294,0.0926336789578055
chatgpt,1,rect1,int,24,-0.020242713916815,0.127106248269918,0.0926336789578055
chatgpt,1,rect1,int,25,-0.104661407456903,0.129226996886255,0.0926336789578055
chatgpt,1,rect1,int,26,-0.66227439276682,0.589381163828449,0.0926336789578055
chatgpt,1,rect1,int,27,-0.0568876105612018,0.192049077737712,0.0926336789578055
chatgpt,1,rect1,int,28,0.179022246538426,0.0985970097917726,0.0926336789578055
chatgpt,1,rect1,int,29,0.133034508468769,0.105022463967428,0.0926336789578055
chatgpt,1,rect1,wage,-22,0.0165041798314705,0.044813265865134,0.0926336789578055
chatgpt,1,rect1,wage,-21,0.0270902434513028,0.0424928084488617,0.0926336789578055
chatgpt,1,rect1,wage,-20,0.0235334911968475,0.0417468217090504,0.0926336789578055
chatgpt,1,rect1,wage,-19,0.0310000593138517,0.043879988930193,0.0926336789578055
chatgpt,1,rect1,wage,-18,0.0199047030656364,0.0423650943088969,0.0926336789578055
chatgpt,1,rect1,wage,-17,-0.0347717127023719,0.0312851054873203,0.0926336789578055
chatgpt,1,rect1,wage,-16,-0.0447622891017043,0.0228370061249433,0.0926336789578055
chatgpt,1,rect1,wage,-15,-0.0286048296524817,0.0206475911786029,0.0926336789578055
chatgpt,1,rect1,wage,-14,-0.0271051352563978,0.0116572129049671,0.0926336789578055
chatgpt,1,rect1,wage,-13,-0.0224636815373814,0.0110705719282473,0.0926336789578055
chatgpt,1,rect1,wage,-12,-0.0379904200845032,0.0122620583973629,0.0926336789578055
chatgpt,1,rect1,wage,-11,-0.0473269000936166,0.0123651826440256,0.0926336789578055
chatgpt,1,rect1,wage,-10,-0.00204810711724763,0.0268561478493532,0.0926336789578055
chatgpt,1,rect1,wage,-9,-0.00103611888686453,0.0208484736496587,0.0926336789578055
chatgpt,1,rect1,wage,-8,-0.0219601581789101,0.0148469713052041,0.0926336789578055
chatgpt,1,rect1,wage,-7,-0.0405208635451537,0.0117221006732413,0.0926336789578055
chatgpt,1,rect1,wage,-6,-0.0471367809202427,0.00888378090076863,0.0926336789578055
chatgpt,1,rect1,wage,-5,-0.0707164231663161,0.0090499498002444,0.0926336789578055
chatgpt,1,rect1,wage,-4,-0.0523276280231807,0.0121179712631399,0.0926336789578055
chatgpt,1,rect1,wage,-3,-0.0172053372346243,0.0153360117704098,0.0926336789578055
chatgpt,1,rect1,wage,-2,-0.0135826357373125,0.00589526436064563,0.0926336789578055
chatgpt,1,rect1,wage,-1,0,0,0.0926336789578055
chatgpt,1,rect1,wage,0,-0.00181163765351744,0.00383049844687055,0.0926336789578055
chatgpt,1,rect1,wage,1,-0.0211771185625465,0.0088969840223973,0.0926336789578055
chatgpt,1,rect1,wage,2,0.0115375078681215,0.0133644386116111,0.0926336789578055
chatgpt,1,rect1,wage,3,0.00488289248858212,0.0100809148949703,0.0926336789578055
chatgpt,1,rect1,wage,4,-0.00259867904574242,0.010632377585858,0.0926336789578055
chatgpt,1,rect1,wage,5,-0.0115534669642343,0.0102780990169424,0.0926336789578055
chatgpt,1,rect1,wage,6,-0.0149010539595822,0.00837982216414379,0.0926336789578055
chatgpt,1,rect1,wage,7,-0.0387139535225116,0.00876793578202777,0.0926336789578055
chatgpt,1,rect1,wage,8,-0.0238639818860937,0.0111449366778308,0.0926336789578055
chatgpt,1,rect1,wage,9,0.00858193803375216,0.0124176986383136,0.0926336789578055
chatgpt,1,rect1,wage,10,0.0155584943758353,0.00912967675462178,0.0926336789578055
chatgpt,1,rect1,wage,11,0.0241819134016124,0.00782046905886903,0.0926336789578055
chatgpt,1,rect1,wage,12,0.0214611619506516,0.00919493985670515,0.0926336789578055
chatgpt,1,rect1,wage,13,0.0102399667977044,0.00992191406458544,0.0926336789578055
chatgpt,1,rect1,wage,14,0.0261047650138456,0.0125993957890039,0.0926336789578055
chatgpt,1,rect1,wage,15,0.0292042827137461,0.0145162715292184,0.0926336789578055
chatgpt,1,rect1,wage,16,0.021738440456044,0.0155719737107648,0.0926336789578055
chatgpt,1,rect1,wage,17,0.00963252899996596,0.014224003083201,0.0926336789578055
chatgpt,1,rect1,wage,18,0.00551380284846387,0.0143151245983633,0.0926336789578055
chatgpt,1,rect1,wage,19,-0.0220446562762232,0.0134109036801887,0.0926336789578055
chatgpt,1,rect1,wage,20,-0.0110543764442035,0.0129011962752408,0.0926336789578055
chatgpt,1,rect1,wage,21,0.0200721500336132,0.0124668612255124,0.0926336789578055
chatgpt,1,rect1,wage,22,0.026796991927068,0.0119460460890409,0.0926336789578055
chatgpt,1,rect1,wage,23,0.0350967620412725,0.0118971994633782,0.0926336789578055
chatgpt,1,rect1,wage,24,0.0343269099243335,0.0132164337384634,0.0926336789578055
chatgpt,1,rect1,wage,25,0.0201841747839402,0.012791193465273,0.0926336789578055
chatgpt,1,rect1,wage,26,0.0344953074848703,0.0149204258651306,0.0926336789578055
chatgpt,1,rect1,wage,27,0.031767698716483,0.0166331152036784,0.0926336789578055
chatgpt,1,rect1,wage,28,0.0230732716340143,0.0171776376492123,0.0926336789578055
chatgpt,1,rect1,wage,29,0.0120400734824967,0.0170755958476237,0.0926336789578055
chatgpt,2,corner75,exp,-22,0.0162540228476152,0.0113795955670562,0.305171539071392
chatgpt,2,corner75,exp,-21,0.00286007941235895,0.0111856865845017,0.305171539071392
chatgpt,2,corner75,exp,-20,0.00194405501375051,0.0108480357812809,0.305171539071392
chatgpt,2,corner75,exp,-19,0.0100386402107712,0.0109991443923223,0.305171539071392
chatgpt,2,corner75,exp,-18,0.00577612304103776,0.0104295161504463,0.305171539071392
chatgpt,2,corner75,exp,-17,-0.0152455098834194,0.00916591651744922,0.305171539071392
chatgpt,2,corner75,exp,-16,0.000395696848075628,0.00850946248464516,0.305171539071392
chatgpt,2,corner75,exp,-15,0.00105646065900302,0.00748246832292507,0.305171539071392
chatgpt,2,corner75,exp,-14,-0.00450542194159169,0.00637566659218658,0.305171539071392
chatgpt,2,corner75,exp,-13,-0.00658695009276647,0.00596021947681058,0.305171539071392
chatgpt,2,corner75,exp,-12,-0.00528239791936567,0.00622199896714909,0.305171539071392
chatgpt,2,corner75,exp,-11,-0.000566456903183653,0.00610441398758757,0.305171539071392
chatgpt,2,corner75,exp,-10,0.0189317090423165,0.00869042300457898,0.305171539071392
chatgpt,2,corner75,exp,-9,0.00824547115279648,0.00698639139003589,0.305171539071392
chatgpt,2,corner75,exp,-8,0.00887259068239994,0.00474681061943507,0.305171539071392
chatgpt,2,corner75,exp,-7,0.00943745550279344,0.00485395482572863,0.305171539071392
chatgpt,2,corner75,exp,-6,0.00630176208859902,0.00379077785922328,0.305171539071392
chatgpt,2,corner75,exp,-5,-0.0106751872772111,0.00492447400301114,0.305171539071392
chatgpt,2,corner75,exp,-4,0.00715982087259239,0.00494575457484454,0.305171539071392
chatgpt,2,corner75,exp,-3,0.00935008713604392,0.00297251804781982,0.305171539071392
chatgpt,2,corner75,exp,-2,0.00772953205968917,0.00432148537170028,0.305171539071392
chatgpt,2,corner75,exp,-1,0,0,0.305171539071392
chatgpt,2,corner75,exp,0,0.00508635332196517,0.00362457015353892,0.305171539071392
chatgpt,2,corner75,exp,1,0.0068569922599243,0.00434030413550248,0.305171539071392
chatgpt,2,corner75,exp,2,0.027089948933198,0.00662482020917371,0.305171539071392
chatgpt,2,corner75,exp,3,0.0181139397334324,0.00576749988982167,0.305171539071392
chatgpt,2,corner75,exp,4,0.0177964827567217,0.00539558895354289,0.305171539071392
chatgpt,2,corner75,exp,5,0.0182924810520494,0.00579089054238814,0.305171539071392
chatgpt,2,corner75,exp,6,0.0151811425168999,0.00516073457688481,0.305171539071392
chatgpt,2,corner75,exp,7,0.000595796241732871,0.00620690456625813,0.305171539071392
chatgpt,2,corner75,exp,8,0.0146767235381544,0.00709109997096706,0.305171539071392
chatgpt,2,corner75,exp,9,0.0159414016605613,0.00594392866897983,0.305171539071392
chatgpt,2,corner75,exp,10,0.014297111877993,0.00595406186353715,0.305171539071392
chatgpt,2,corner75,exp,11,0.0129647412460585,0.00624087431372009,0.305171539071392
chatgpt,2,corner75,exp,12,0.0154402498194675,0.0067587082719171,0.305171539071392
chatgpt,2,corner75,exp,13,0.0177232126484745,0.00720762385810246,0.305171539071392
chatgpt,2,corner75,exp,14,0.0362668607643282,0.00924514028622329,0.305171539071392
chatgpt,2,corner75,exp,15,0.0277096022986996,0.0085734531254089,0.305171539071392
chatgpt,2,corner75,exp,16,0.0275904259611549,0.0090133115211411,0.305171539071392
chatgpt,2,corner75,exp,17,0.0289260508642514,0.00906789054152742,0.305171539071392
chatgpt,2,corner75,exp,18,0.0202833485262871,0.00807529710871499,0.305171539071392
chatgpt,2,corner75,exp,19,0.0135792689796913,0.00993225238193284,0.305171539071392
chatgpt,2,corner75,exp,20,0.018340428095617,0.0103180644078328,0.305171539071392
chatgpt,2,corner75,exp,21,0.0201302232309289,0.00938657530906166,0.305171539071392
chatgpt,2,corner75,exp,22,0.0216484863088625,0.00926504931793624,0.305171539071392
chatgpt,2,corner75,exp,23,0.0210169765301981,0.0095248471250408,0.305171539071392
chatgpt,2,corner75,exp,24,0.024556821880747,0.00978221231162417,0.305171539071392
chatgpt,2,corner75,exp,25,0.0281976412483759,0.010167193797332,0.305171539071392
chatgpt,2,corner75,exp,26,0.0438344438108834,0.0117046683404016,0.305171539071392
chatgpt,2,corner75,exp,27,0.0387369055559936,0.0113755708722581,0.305171539071392
chatgpt,2,corner75,exp,28,0.0362180388503042,0.0114291495678332,0.305171539071392
chatgpt,2,corner75,exp,29,0.0340401677469976,0.011748632499293,0.305171539071392
chatgpt,2,corner75,int,-22,-0.0682832009041861,0.0283645017044801,0.305171539071392
chatgpt,2,corner75,int,-21,-0.0684208253882838,0.0291792571168156,0.305171539071392
chatgpt,2,corner75,int,-20,-0.0694137124009919,0.02795783919622,0.305171539071392
chatgpt,2,corner75,int,-19,-0.072930175752582,0.0269423095339116,0.305171539071392
chatgpt,2,corner75,int,-18,-0.0629335717279364,0.0263708142547022,0.305171539071392
chatgpt,2,corner75,int,-17,-0.0531686509247764,0.0246739204608364,0.305171539071392
chatgpt,2,corner75,int,-16,-0.0366910190537286,0.0214434821244296,0.305171539071392
chatgpt,2,corner75,int,-15,-0.0320750174506576,0.0225342303236598,0.305171539071392
chatgpt,2,corner75,int,-14,-0.0269056672650513,0.0213175459587854,0.305171539071392
chatgpt,2,corner75,int,-13,-0.0233105618921957,0.0197276930606088,0.305171539071392
chatgpt,2,corner75,int,-12,-0.0174216661704842,0.019925389608859,0.305171539071392
chatgpt,2,corner75,int,-11,-0.0126579744622011,0.0209350951735978,0.305171539071392
chatgpt,2,corner75,int,-10,-0.0303226656006807,0.0154190378871502,0.305171539071392
chatgpt,2,corner75,int,-9,-0.0253367124101757,0.0141579724508437,0.305171539071392
chatgpt,2,corner75,int,-8,-0.0256168845524882,0.0121871475862708,0.305171539071392
chatgpt,2,corner75,int,-7,-0.0186995458505152,0.0104400639190207,0.305171539071392
chatgpt,2,corner75,int,-6,-0.0121135160537757,0.0087186645162354,0.305171539071392
chatgpt,2,corner75,int,-5,-0.0076647963432662,0.0101883011598695,0.305171539071392
chatgpt,2,corner75,int,-4,0.002224774323315,0.007819556292407,0.305171539071392
chatgpt,2,corner75,int,-3,-0.0016258249691415,0.00540448749440615,0.305171539071392
chatgpt,2,corner75,int,-2,0.00209558976827313,0.00366322528635928,0.305171539071392
chatgpt,2,corner75,int,-1,0,0,0.305171539071392
chatgpt,2,corner75,int,0,-0.000879553171294969,0.00353776964297192,0.305171539071392
chatgpt,2,corner75,int,1,0.00897585639056618,0.00580576643090979,0.305171539071392
chatgpt,2,corner75,int,2,-0.00164853422897253,0.00860187163782618,0.305171539071392
chatgpt,2,corner75,int,3,0.000204480969560036,0.00770726367010272,0.305171539071392
chatgpt,2,corner75,int,4,0.00177675249462621,0.00714859131030439,0.305171539071392
chatgpt,2,corner75,int,5,0.00493623646280161,0.00748141716812342,0.305171539071392
chatgpt,2,corner75,int,6,0.0090392008260468,0.00814034357454727,0.305171539071392
chatgpt,2,corner75,int,7,0.0081513333256127,0.0120891712123192,0.305171539071392
chatgpt,2,corner75,int,8,0.0155180723668728,0.0135803907582849,0.305171539071392
chatgpt,2,corner75,int,9,0.0102005196579704,0.0107679532933501,0.305171539071392
chatgpt,2,corner75,int,10,0.011133901094171,0.0107623528018506,0.305171539071392
chatgpt,2,corner75,int,11,0.0131558086289517,0.0119221775048892,0.305171539071392
chatgpt,2,corner75,int,12,0.0107616241912907,0.0127905292138291,0.305171539071392
chatgpt,2,corner75,int,13,0.0170100386178841,0.0125709949737621,0.305171539071392
chatgpt,2,corner75,int,14,0.00689145319037333,0.0169605084134691,0.305171539071392
chatgpt,2,corner75,int,15,0.00486411678202547,0.0160067580842956,0.305171539071392
chatgpt,2,corner75,int,16,0.0019720649724557,0.0161270000138033,0.305171539071392
chatgpt,2,corner75,int,17,0.00462865548537064,0.0161315715765794,0.305171539071392
chatgpt,2,corner75,int,18,0.0152462246099486,0.0168580558440042,0.305171539071392
chatgpt,2,corner75,int,19,0.0156356722753278,0.0216014928309227,0.305171539071392
chatgpt,2,corner75,int,20,0.0221825240342402,0.021657353045135,0.305171539071392
chatgpt,2,corner75,int,21,0.0164776332153428,0.0185640302195603,0.305171539071392
chatgpt,2,corner75,int,22,0.0020059655987807,0.0211418147818297,0.305171539071392
chatgpt,2,corner75,int,23,0.012650259874231,0.0187859097855028,0.305171539071392
chatgpt,2,corner75,int,24,0.00880991462967601,0.0199035323995168,0.305171539071392
chatgpt,2,corner75,int,25,0.0162353328171522,0.0203653155555479,0.305171539071392
chatgpt,2,corner75,int,26,0.00407727713809915,0.0227521579544435,0.305171539071392
chatgpt,2,corner75,int,27,0.00152205605915126,0.0228561545367393,0.305171539071392
chatgpt,2,corner75,int,28,0.00888714585094796,0.0236249301050016,0.305171539071392
chatgpt,2,corner75,int,29,0.0105353082473995,0.023759597105691,0.305171539071392
chatgpt,2,corner75,wage,-22,0.038325312172297,0.0202849368227189,0.305171539071392
chatgpt,2,corner75,wage,-21,0.0407371357468465,0.0190333679025369,0.305171539071392
chatgpt,2,corner75,wage,-20,0.0421224320583946,0.0187099617943999,0.305171539071392
chatgpt,2,corner75,wage,-19,0.0460683394946352,0.0202954115590296,0.305171539071392
chatgpt,2,corner75,wage,-18,0.0363457080260737,0.0187790937660715,0.305171539071392
chatgpt,2,corner75,wage,-17,0.00523911919964928,0.0136743366157129,0.305171539071392
chatgpt,2,corner75,wage,-16,0.00120212682460394,0.01024918649911,0.305171539071392
chatgpt,2,corner75,wage,-15,0.00393865826880213,0.00758158735893747,0.305171539071392
chatgpt,2,corner75,wage,-14,-0.00385989141293664,0.00593330372555976,0.305171539071392
chatgpt,2,corner75,wage,-13,-0.00589612495678892,0.00575286799259359,0.305171539071392
chatgpt,2,corner75,wage,-12,-0.011588848162602,0.00650595850442351,0.305171539071392
chatgpt,2,corner75,wage,-11,-0.0178318697400259,0.00584855985836971,0.305171539071392
chatgpt,2,corner75,wage,-10,0.0173594274429807,0.0123974945638071,0.305171539071392
chatgpt,2,corner75,wage,-9,0.0120610721581994,0.00934142942863783,0.305171539071392
chatgpt,2,corner75,wage,-8,0.0036245583613801,0.00660784696075527,0.305171539071392
chatgpt,2,corner75,wage,-7,-0.00426351300115638,0.00601693675556592,0.305171539071392
chatgpt,2,corner75,wage,-6,-0.00941279616808878,0.00466009587273491,0.305171539071392
chatgpt,2,corner75,wage,-5,-0.0287405056838561,0.00593306619736518,0.305171539071392
chatgpt,2,corner75,wage,-4,-0.0169991369218366,0.00558903147718705,0.305171539071392
chatgpt,2,corner75,wage,-3,-0.00134583664153915,0.00435596756891923,0.305171539071392
chatgpt,2,corner75,wage,-2,-0.00896697466775225,0.0045548958155057,0.305171539071392
chatgpt,2,corner75,wage,-1,0,0,0.305171539071392
chatgpt,2,corner75,wage,0,-0.000993168269452097,0.00371887794785647,0.305171539071392
chatgpt,2,corner75,wage,1,-0.0068586112874415,0.00486178469076156,0.305171539071392
chatgpt,2,corner75,wage,2,0.0182322109448334,0.00727553083779368,0.305171539071392
chatgpt,2,corner75,wage,3,0.0118461457913503,0.00567884187212375,0.305171539071392
chatgpt,2,corner75,wage,4,0.0110180203149736,0.00554282131185478,0.305171539071392
chatgpt,2,corner75,wage,5,0.0082714856242994,0.00541683313735839,0.305171539071392
chatgpt,2,corner75,wage,6,0.00698070914821216,0.00432991694522624,0.305171539071392
chatgpt,2,corner75,wage,7,-0.00913969918381749,0.00554786797700419,0.305171539071392
chatgpt,2,corner75,wage,8,-0.000991748245407899,0.00602446734503504,0.305171539071392
chatgpt,2,corner75,wage,9,0.010923310752412,0.005766288140652,0.305171539071392
chatgpt,2,corner75,wage,10,0.00582733890719071,0.00535736760446801,0.305171539071392
chatgpt,2,corner75,wage,11,0.00935852177052851,0.00542572592770192,0.305171539071392
chatgpt,2,corner75,wage,12,0.00981507523116068,0.00572236788596814,0.305171539071392
chatgpt,2,corner75,wage,13,0.00691416873773603,0.00619288786243744,0.305171539071392
chatgpt,2,corner75,wage,14,0.022044815712957,0.00668781742114121,0.305171539071392
chatgpt,2,corner75,wage,15,0.0230147993648086,0.00683387839464356,0.305171539071392
chatgpt,2,corner75,wage,16,0.0231632901310776,0.00711029544559395,0.305171539071392
chatgpt,2,corner75,wage,17,0.0169138187715182,0.00663300189356534,0.305171539071392
chatgpt,2,corner75,wage,18,0.0167744563233066,0.00609190456256737,0.305171539071392
chatgpt,2,corner75,wage,19,-0.000123683747869819,0.00796922554252597,0.305171539071392
chatgpt,2,corner75,wage,20,0.00724462567962668,0.00793331904129388,0.305171539071392
chatgpt,2,corner75,wage,21,0.020672532336443,0.00682258989221761,0.305171539071392
chatgpt,2,corner75,wage,22,0.0132089966511364,0.00773392328035237,0.305171539071392
chatgpt,2,corner75,wage,23,0.0171528848757088,0.00766117294182301,0.305171539071392
chatgpt,2,corner75,wage,24,0.020443097926372,0.0075808899586324,0.305171539071392
chatgpt,2,corner75,wage,25,0.0171163433974701,0.0081455922444712,0.305171539071392
chatgpt,2,corner75,wage,26,0.0317910127286861,0.00829268683057123,0.305171539071392
chatgpt,2,corner75,wage,27,0.02893972506934,0.00859807665232317,0.305171539071392
chatgpt,2,corner75,wage,28,0.0269568679113544,0.00848013363192372,0.305171539071392
chatgpt,2,corner75,wage,29,0.0244166633160194,0.00878501304321992,0.305171539071392
chatgpt,2,corner80,exp,-22,0.0171128134418297,0.0114350476971983,0.246433410913375
chatgpt,2,corner80,exp,-21,0.00404892828213081,0.0111880188420353,0.246433410913375
chatgpt,2,corner80,exp,-20,0.00312326982316905,0.0108511505363059,0.246433410913375
chatgpt,2,corner80,exp,-19,0.0110428556653483,0.0110353792128532,0.246433410913375
chatgpt,2,corner80,exp,-18,0.00691933415328843,0.0104391102039378,0.246433410913375
chatgpt,2,corner80,exp,-17,-0.0145461182904698,0.00921642060166429,0.246433410913375
chatgpt,2,corner80,exp,-16,0.00141930070611291,0.00851941170805842,0.246433410913375
chatgpt,2,corner80,exp,-15,0.00251212844726233,0.00737987327187497,0.246433410913375
chatgpt,2,corner80,exp,-14,-0.00296074095928292,0.00623403448845914,0.246433410913375
chatgpt,2,corner80,exp,-13,-0.00500159123288427,0.00583903374017217,0.246433410913375
chatgpt,2,corner80,exp,-12,-0.00354994539057355,0.00613797057155408,0.246433410913375
chatgpt,2,corner80,exp,-11,0.00186246894105625,0.00600304029430682,0.246433410913375
chatgpt,2,corner80,exp,-10,0.0196420770221985,0.00872773838364864,0.246433410913375
chatgpt,2,corner80,exp,-9,0.00915124232279914,0.00699277020331676,0.246433410913375
chatgpt,2,corner80,exp,-8,0.00953746952155996,0.00474305398575306,0.246433410913375
chatgpt,2,corner80,exp,-7,0.0100627665114618,0.0048980434731326,0.246433410913375
chatgpt,2,corner80,exp,-6,0.00705239540809909,0.00381810893989938,0.246433410913375
